Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1930,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,170,316,0,0,10,1.9833827506499264,30,0.0625,140,160,176,59,0,40,117,NA,150.5,NA,NA,7,NA,1314.0000000000005,176.5,549.2,NA,4,NA
1938,NA,281,NA,NA,2,31.999977282831168,72,0.05131578947368421,115,897,166,46,0,29,120,152,137.5,155.5,2,27,13,1314.0000000000005,176.5,549.2,1,2,2
1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,NA,324,NA,NA,NA,NA,NA,0.0425531914893617,156,302,168,43,0,133,125,NA,168,NA,NA,21,NA,1314.0000000000005,176.5,549.2,NA,4,NA
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,176,324,0,3.6,NA,NA,NA,0.06649659863945578,164,344,160,57,0,65,103,NA,144,133.5,NA,15,3,1314.0000000000005,176.5,549.2,NA,3,2
1944,NA,331,NA,NA,23,28.954239820495552,71,0.15167464114832535,105,48,226,92,24.1,46,134,NA,144,NA,NA,2,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,NA,157,NA,NA,NA,NA,NA,0.09523809523809523,62,78,95,58,0,13,37,NA,68,NA,NA,2,NA,1314.0000000000005,176.5,549.2,NA,2,NA
1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,287,NA,NA,8,3.652165948897086,24,0.0582579185520362,104,71,183,100,0,23.5,83,NA,107,NA,NA,5,NA,1314.0000000000005,176.5,549.2,NA,3,NA
1953,305,163,0,0,NA,NA,NA,0.1250000000000001,114,26,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1954,NA,259,NA,NA,NA,NA,NA,0.08695652173913032,67,22,192,90,0,6,102,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,357,NA,NA,7,12.995411616183194,33,0.037037037037037035,165,280,192,79,0.9000000000000004,53,113,NA,166,184,NA,10,1,1314.0000000000005,176.5,549.2,NA,3,1
1959,NA,193,NA,NA,NA,NA,NA,0.11651583710407243,49,49,144,NA,NA,NA,NA,NA,138,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,210,NA,NA,16,3.625946042595012,50,0.10526315789473682,69,62,141,20,0,47.5,121,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,138,282,1.1,5,NA,NA,NA,0.0625,186,350,96,57,0,39,39,70.5,52,70.5,3,12,4,1314.0000000000005,176.5,549.2,2,3,2
1967,74,333,30,33,9,33.99418229944279,37,0.043478260869565216,99,86,234,180,16,44,54,66,114.5,66,1,6,1,1314.0000000000005,176.5,549.2,1,4,1
1968,248,220,0,0,NA,NA,NA,0.11764705882352941,156,72,64,23,26,36,41,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1969,31,350,32,38,NA,NA,NA,0.03676387794167323,194,1030,156,54,1.3800000000000032,287.5,102,131.5,115,133,4,101,13,1314.0000000000005,176.5,549.2,2,3,4
1970,201,214,1,2.7,NA,NA,NA,0.06066176470588235,57,41,157,142,9,13,15,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1971,NA,204,NA,NA,NA,NA,NA,0.12195121951219502,134,16,70,21,1.2,11,49,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,NA,285,NA,NA,14,1.2937030517445316,44,0.05660377358490563,103,50,182,61,0,30,121,NA,133,133,NA,1,1,1314.0000000000005,176.5,549.2,NA,1,1
1974,NA,253,NA,NA,3,23.040245578534424,2,0.06742424242424253,82,23,171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,154,315,23,45,NA,NA,NA,0.029411764705882353,157,3500,158,75,22,76,83,151,131,141,5,99,14,1314.0000000000005,176.5,549.2,3,5,4
1979,167,314,20,30,NA,NA,NA,0.08695652173913043,46,118,268,165,20.400000000000002,46,103,NA,177,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1980,NA,349,NA,NA,NA,NA,NA,0.039230769230769236,202,2200,147,32,11.370000000000003,71.5,115,138,128,137,6,44,12,1314.0000000000005,176.5,549.2,3,2,3
1981,280,244,0.08,1.4099999999999993,3,51.926924418000205,10,0.0625,230,52,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1982,190,286,6.95,17.299999999999983,4,4.121167009418719,59,0.04598308668076112,87,79,199,41,0.97,39,158,NA,167,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1983,NA,335,NA,NA,3,15.998670778674926,40,0.023669467787114845,177,642,158,48,38.8,78,110,151,175,149,2,35,7,1314.0000000000005,176.5,549.2,1,6,1
1984,87,346,0,0.25400000000000034,12,120.99958708758311,0,0.05409356725146201,255,100,91,NA,NA,NA,NA,NA,85,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1985,206,210,0,0,22,7.5789289771973225,43,0.1827458256029685,119,133,91,24,0,0.27,67,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1986,NA,330,NA,NA,14,72.9376104221943,41,0.06666666666666662,149,49,181,131,0,8,50,NA,137,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1987,182,200,0,0,3,54.87005736740921,48,0.17384004884004886,38,11,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1988,214,218,0,0.72,NA,NA,NA,0.06512605042016799,12,110,206,190,1.1900000000000002,4.85,16,NA,108,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1989,NA,198,NA,NA,NA,NA,NA,0.04951690821256033,60,10,138,72,0,2.95,66,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,88,363,11,15,9,13.957716329218902,26,0.043478260869565216,184,200,179,57,6.600000000000006,69,122,NA,152.5,134,NA,10,1,1314.0000000000005,176.5,549.2,NA,2,1
1993,NA,330,NA,NA,8,33.995446174849015,29,0.040832866253616706,185,713,145,60,22.6,302.5,85,NA,164,122,NA,134,15,1314.0000000000005,176.5,549.2,NA,6,4
1994,204,253,0.485,1,NA,NA,NA,0.07142857142857138,110,46,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
1995,155,342,15,24,3,13.014445193865686,4,0.02666666666666667,165,254,177,86,32,106,91,NA,148.5,119,NA,25,2,1314.0000000000005,176.5,549.2,NA,6,2
1996,157,252,2.7,5.9,NA,NA,NA,0.05263157894736842,92,101,160,29,5.54,35,131,NA,142,NA,NA,3,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1997,271,212,0,7.9,1,27.962618926793617,29,0.058823529411764705,90,111,122,79,4.24,26,43,NA,117,NA,NA,1,NA,1314.0000000000005,176.5,549.2,NA,1,NA
1998,45,333,39,47.00000000000001,4,1.0069421106642453,0,0.03896103896103896,40,123,293,176,54.5,92,117,NA,145,145,NA,6,1,1314.0000000000005,176.5,549.2,NA,1,1
1999,255,241,0,0.02,NA,NA,NA,0.061224489795918505,240,37,1,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
2000,271,217,0,0,NA,NA,NA,0.2670212765957447,57,39,160,30,0.07500000000000002,12,130,NA,NA,NA,NA,NA,NA,1314.0000000000005,176.5,549.2,NA,NA,NA
