Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2007,NA,346,NA,NA,NA,NA,NA,0.022040072859744974,139,14.7,207,178,6.188,8.52,29,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2009,59,310,0.23,1.4020000000000001,9,9.378439995237144,74,0.06918238993710688,49,5.86,261,156,2.475,5.425000000000001,105,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
2010,223,277,3.95,11.280000000000001,NA,NA,NA,0.029126213592233077,78,64.9,199,196,1.07,5.285,3,NA,61.5,NA,NA,4,NA,1236.8000000000002,358,827.2000000000004,NA,2,NA
2011,231,221,5.64,15.8,4,12.797255578972898,50,0.04881621975147158,42,1310,179,45,25.56,75.4,134,175,170,174,1,8,2,1236.8000000000002,358,827.2000000000004,1,3,1
2012,72,346,0.76,2.316,NA,NA,NA,0.02794586505302877,147,97.8,199,113,6.7700000000000005,10.3,86,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
2013,182,307,0.55,1.5550000000000004,4,2.216522071170456,9,0.03258945525467158,219,472,88,36,1.9949999999999999,5.01,52,NA,83,NA,NA,2,NA,1236.8000000000002,358,827.2000000000004,NA,1,NA
2014,147,277,0.04,0.78,3,1.422129341567053,6,0.06685236768802222,91,12,186,63,1.166,3.64,123,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
2015,315,144,0,1.5780000000000007,7,1.019413464474791,27,0.07570977917981066,9,103,135,77,0.21000000000000005,0.77,58,NA,72,NA,NA,1,NA,1236.8000000000002,358,827.2000000000004,NA,1,NA
2016,270,186,1.31,3.793999999999999,1,3.399772673073301,32,0.03402239448751078,18,358,168,75,0,2.8,93,NA,164,NA,NA,1,NA,1236.8000000000002,358,827.2000000000004,NA,1,NA
2017,233,224,4.17,11.5,6,50.79069499881065,15,0.07375519778227957,78,1930,146,56,54.3,557,90,122.5,110,129,7,33,18,1236.8000000000002,358,827.2000000000004,6,5,5
2018,92,368,1.045,3.035,4,28.775362140912687,46,0.058823529411764754,110,8.92,258,167,6.892,9.3,91,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
2019,89,327,2.25,2.922,3,3.2846428504536096,51,0.03537331701346397,166,348,161,69,4.292,74.9,92,NA,125,136,NA,9,2,1236.8000000000002,358,827.2000000000004,NA,3,1
2020,78,338,2.185,2.6830000000000003,NA,NA,NA,0.024331044281316605,135,13.3,203,153,6.414000000000001,8.56,50,NA,NA,NA,NA,NA,NA,1236.8000000000002,358,827.2000000000004,NA,NA,NA
