p10,p25,p50,p75,p90,metric,comid,result_type
61,87.5,143,174,196,DS_Dur_WS,15022679,observed
221.39999999999998,230.25,251.5,333.75,354.29999999999995,DS_Tim,15022679,observed
0,0,1.135,1.7249999999999999,2.45,DS_Mag_50,15022679,observed
0,0.2877500000000001,2.005,3.9724999999999984,5.810000000000005,DS_Mag_90,15022679,observed
3,4,4,6,7,FA_Dur,15022679,observed
7.541011757125405,12.164870133589815,34.58297232839941,79.92792583083812,103.49263138247125,FA_Mag,15022679,observed
3,6.25,12.5,22.5,27.5,FA_Tim,15022679,observed
0.07973348390739701,0.11627906976744196,0.17067859317191958,0.3935340022296544,0.6757686776909564,SP_ROC,15022679,observed
9.7,11,42,137,162.20000000000002,SP_Dur,15022679,observed
17.4,29.65,68.8,202.25,331.5000000000002,SP_Mag,15022679,observed
178.2,189.25,207,221.75,237.10000000000002,SP_Tim,15022679,observed
94.19999999999999,135,156,189,209.4,Wet_BFL_Dur,15022679,observed
0,0.01,0.34,0.914,1.2639999999999998,Wet_BFL_Mag_10,15022679,observed
0.7439999999999999,1.1,2.15,3.8200000000000003,8.219999999999994,Wet_BFL_Mag_50,15022679,observed
15.399999999999999,27,36,54,75.79999999999998,Wet_Tim,15022679,observed
94.9,100.75,109.5,117.25,121.30000000000001,Peak_Tim_10,15022679,observed
61.8,86.5,105,118.5,137.6,Peak_Tim_2,15022679,observed
61.1,83.75,111,118.75,131.2,Peak_Tim_5,15022679,observed
1,1,1,1.25,1.7000000000000002,Peak_Dur_10,15022679,observed
1,1,1,1.5,2.1999999999999993,Peak_Dur_2,15022679,observed
1,1,1,1.25,2.3,Peak_Dur_5,15022679,observed
1154.0000000000007,1154.0000000000007,1154.0000000000007,1154.0000000000007,1154.0000000000007,Peak_10,15022679,observed
747.5,747.5,747.5,747.5,747.5,Peak_2,15022679,observed
1038,1038,1038,1038,1038,Peak_5,15022679,observed
1,1,1,1,1,Peak_Fre_10,15022679,observed
1,1,1,1,2.1999999999999993,Peak_Fre_2,15022679,observed
1,1,1,1,1.2999999999999998,Peak_Fre_5,15022679,observed
