Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1933,165,268,0,0,3,2.5548421548580467,21,0.33333333333333326,143,68,125,27,0,26,98,NA,110,NA,NA,3,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1934,145,285,0,1.6,12,58.977585240627974,36,0.23076923076923078,189,909,96,29,0,0,67,NA,91,NA,NA,2,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1935,NA,308,NA,NA,2,60.97701419142548,17,0.11805555555555555,86,21,222,158,4.4,21,64,NA,189,NA,NA,2,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1937,NA,261,NA,NA,3,14.008178013037414,18,0.09375,86,428,175,57,29.6,134,118,NA,147,NA,NA,34,NA,2481.0000000000005,163,939.4000000000004,NA,4,NA
1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,72,299,7.5,13,5,4.106392778192018,1,0.04257246376811594,82,507,217,92,24.69999999999999,372,125,NA,143,157.5,NA,66,5,2481.0000000000005,163,939.4000000000004,NA,3,4
1942,299,172,0,0,NA,NA,NA,1,3,3.2,169,164,0.33000000000000007,11,5,NA,NA,NA,NA,NA,NA,2481.0000000000005,163,939.4000000000004,NA,NA,NA
1943,140,358,5.5,50.400000000000034,NA,NA,NA,0.06060606060606061,153,98,205,100,28.550000000000008,97,105,NA,129,146,NA,35,10,2481.0000000000005,163,939.4000000000004,NA,5,5
1944,198,199,0,1.6600000000000024,5,11.227306181927363,19,0.17690973248960118,47,962,152,20,19,56.5,132,NA,183,148,NA,43,6,2481.0000000000005,163,939.4000000000004,NA,3,2
1945,101,336,0,4.7,1,15.988961232073947,2,0.9932432432432432,167,37,169,138,0,0.5,31,NA,127,NA,NA,4,NA,2481.0000000000005,163,939.4000000000004,NA,3,NA
1946,65,333,0,3.500000000000001,4,3.188468766942453,12,0.917478354978355,143,122,190,119,0,0.1,71,NA,83,NA,NA,2,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1947,319,161,0,0,NA,NA,NA,0.051587301587301584,38,46,123,91,19,38,32,NA,51,NA,NA,11,NA,2481.0000000000005,163,939.4000000000004,NA,3,NA
1948,NA,227,NA,NA,NA,NA,NA,0.5,96,2.3,131,17,0,0.01,114,NA,NA,NA,NA,NA,NA,2481.0000000000005,163,939.4000000000004,NA,NA,NA
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1969,NA,255,NA,NA,NA,NA,NA,0.27472527472527475,103,5040,152,46,0,63,106,131.5,153.5,128,4,39,13,2481.0000000000005,163,939.4000000000004,2,10,3
1970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,NA,289,NA,NA,NA,NA,NA,0.09970641373080397,49,107,240,118,16.200000000000006,171,122,152,171,141,4,69,11,2481.0000000000005,163,939.4000000000004,3,9,2
1979,132,351,6.75,38,3,38.991660365036374,3,0.11764705882352941,53,31,298,NA,NA,NA,NA,NA,206,NA,NA,6,NA,2481.0000000000005,163,939.4000000000004,NA,2,NA
1980,278,192,1.9,4,1,17.0000231985861,0,0.2900599658472658,31,1150,161,44,31,689,117,139,135,146.5,4,39,13,2481.0000000000005,163,939.4000000000004,1,5,2
1981,180,274,0.14,1.8099999999999994,2,4.092548308580696,37,0.16666666666666666,30,31,244,140,0.14,4.55,104,NA,120,NA,NA,2,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1982,204,269,0,0,5,5.33508901687818,9,0.3157894736842105,58,59,211,123,0,8.6,88,NA,167,NA,NA,6,NA,2481.0000000000005,163,939.4000000000004,NA,3,NA
1983,NA,257,NA,NA,2,38.0022118424046,41,0.1674641148325359,51,626,206,99,0.8800000000000009,249,107,151,149,151,4,98,8,2481.0000000000005,163,939.4000000000004,1,15,1
1984,131,297,0,0.38,2,203.99948391551675,1,0.12727272727272732,204,152,93,NA,NA,NA,NA,NA,47.5,NA,NA,17,NA,2481.0000000000005,163,939.4000000000004,NA,6,NA
1985,NA,202,NA,NA,NA,NA,NA,0.24507389162561566,48,29,154,92,0,0.15500000000000003,62,NA,80,NA,NA,1,NA,2481.0000000000005,163,939.4000000000004,NA,1,NA
1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1989,NA,368,NA,NA,1,1.391318790687294,75,0.4117647058823529,78,0.5,290,59,0,0.5,231,NA,NA,NA,NA,NA,NA,2481.0000000000005,163,939.4000000000004,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
