p10,p25,p50,p75,p90,metric,comid,result_type
113,131,161,206.5,214,DS_Dur_WS,22548457,observed
209,255.5,278,297.5,323,DS_Tim,22548457,observed
3.08,3.415,4.4,7.289999999999999,9.3,DS_Mag_50,22548457,observed
4.989999999999998,5.991999999999999,8.95,12.995000000000008,15.7,DS_Mag_90,22548457,observed
2,3,3.5,4,6.900000000000002,FA_Dur,22548457,observed
6.279549447234164,10.704830511815251,14.99090520884035,36.62397531885042,58.833694893200224,FA_Mag,22548457,observed
4.1,12,22.5,37,50.20000000000002,FA_Tim,22548457,observed
0.056340822298269096,0.07007575757575756,0.09045454545454548,0.1157351000101533,0.1532846715328468,SP_ROC,22548457,observed
19,75,105,132,147,SP_Dur,22548457,observed
32.1,127.5,393,1400,4830,SP_Mag,22548457,observed
123,144,162,200,230,SP_Tim,22548457,observed
25,62.5,79,127.5,184,Wet_BFL_Dur,22548457,observed
3.2,4.3294999999999995,6.2379999999999995,8,9.94,Wet_BFL_Mag_10,22548457,observed
7,8.515,13,20.75,52,Wet_BFL_Mag_50,22548457,observed
21,45.5,78,97,125,Wet_Tim,22548457,observed
90.1,102.25,122.5,139.75,146.5,Peak_Tim_10,22548457,observed
99,112.75,128.25,140.5,163.25,Peak_Tim_2,22548457,observed
94,110.25,136,155,175.20000000000002,Peak_Tim_5,22548457,observed
1,1,1,1.5,2.4000000000000004,Peak_Dur_10,22548457,observed
1,2.75,4,6,12,Peak_Dur_2,22548457,observed
1,1,1,1.5,2.8000000000000007,Peak_Dur_5,22548457,observed
6000,6000,6000,6000,6000,Peak_10,22548457,observed
778,778,778,778,778,Peak_2,22548457,observed
4800,4800,4800,4800,4800,Peak_5,22548457,observed
1,1,1,1.5,2.4000000000000004,Peak_Fre_10,22548457,observed
1,1.75,3,3.25,5.5,Peak_Fre_2,22548457,observed
1,1,1,1.5,2,Peak_Fre_5,22548457,observed
