Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1970,222,191,0.43,0.69,7,2.4088025219459284,35,0.18749999999999994,36,307,155,60,0.2,0.305,95,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1971,163,267,0.5,0.7580000000000001,NA,NA,NA,0.17045454545454547,100,63,167,120,0.318,0.535,47,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1972,296,102,0.5,0.78,2,20.961251371056694,23,0.19791666666666663,11,214,91,27,0.572,1.5,64,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1973,84,340,0.32,1.0460000000000005,9,49.97687275364852,19,0.19230769230769237,203,373,137,105,0.72,1.1,32,NA,133,NA,NA,1,NA,954,373,753,NA,1,NA
1974,NA,456,NA,NA,4,108.97378217017206,48,0.047619047619047616,176,160,280,222,0.5,96,58,NA,158,NA,NA,1,NA,954,373,753,NA,1,NA
1975,64,338,44,51.7,NA,NA,NA,0.23809523809523805,145,58,193,NA,NA,NA,NA,NA,64,NA,NA,1,NA,954,373,753,NA,1,NA
1976,NA,299,NA,NA,7,95.01297164926277,28,0.25,113,142,186,150,0.634,163,36,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1977,158,332,0.12,19.30000000000001,1,89.04666511896228,2,0.42572463768115937,108,177,224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1978,149,230,0.25,132.40000000000003,2,4.392597585378679,35,0.3518518518518518,72,1760,158,34,0.06,20,124,152.5,150,151,3,10,5,954,373,753,2,3,3
1979,225,193,0.57,1,2,148.13031290755322,3,0.16666666666666663,12,470,181,168,0.21,0.82,13,NA,177,NA,NA,1,NA,954,373,753,NA,1,NA
1980,301,171,1.2,2.2,1,29.99044573916015,19,0.23369565217391303,13,248,158,106,1.3,99.5,52,142,142.5,142,1,6,1,954,373,753,1,4,1
1981,200,214,0.55,1,2,3.2006017494633183,1,0.09090909090909098,10,22,204,98,0.5,0.6,106,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1982,95,306,0.83,1.9800000000000026,4,11.993694361612576,10,0.16363636363636366,120,223,186,138,0.52,0.875,48,NA,167,NA,NA,1,NA,954,373,753,NA,1,NA
1983,NA,332,NA,NA,6,27.997168056644313,25,0.22857142857142854,177,664,155,120,0.51,0.94,35,149,118,104.5,1,6,2,954,373,753,1,5,2
1984,111,309,1.3,2.3,2,273.99857268552745,0,0.2615384615384616,220,154,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1985,48,354,0.96,1.9,2,2.7105808684881434,1,0.18750000000000003,173,47,181,127,0.83,1.1,54,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1986,NA,201,NA,NA,2,3.4394984624625287,7,0.06666666666666672,10,140,191,155,0.83,1.5,36,NA,137,NA,NA,1,NA,954,373,753,NA,1,NA
1987,174,197,1.2,1.8,3,30.996478280846944,1,0.08333333333333323,9,18,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1988,NA,329,NA,NA,NA,NA,NA,0.1333333333333333,123,158,206,201,1.2,1.8,5,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1989,124,323,1.1,3.0700000000000003,6,75.00029424035543,1,0.08333333333333323,112,78,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1990,190,253,1,1.4,1,2.903125305305814,1,0.10000000000000007,10,144,243,162,0.92,1.2,81,NA,139,NA,NA,1,NA,954,373,753,NA,1,NA
1991,253,192,0.75,1.7,2,22.986944438096938,50,0.12692307692307694,11,205,181,104,0.83,0.985,77,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1992,233,193,0.86,1.3,4,3.5125015114155094,5,0.7741935483870969,17,165,176,97,0.7,1.2,79,NA,134,NA,NA,1,NA,954,373,753,NA,1,NA
1993,161,259,0.94,1.2,5,40.99173746886418,22,0.15740740740740744,114,484,145,85,0.79,2.6,60,98,118,82.5,1,8,2,954,373,753,1,6,2
1994,158,228,0.88,1.2,2,16.97929893413511,41,0.2761437908496732,17,104,211,157,0.7,0.97,54,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
1995,225,271,1.2,1.5,4,28.99661044424373,4,0.0980861244019139,94,211,177,157,0.81,1.7,20,NA,131,131,NA,4,2,954,373,753,NA,4,2
1996,250,317,1.2,6.21,2,55.98836454095451,73,0.04836015791071974,68,95,249,119,1.2,63,130,142,142,142,1,1,1,954,373,753,1,1,1
1997,NA,284,NA,NA,3,150.9413061006948,29,0.010638297872340425,25,113,259,58,72,101.5,201,NA,84,NA,NA,2,NA,954,373,753,NA,2,NA
1998,77,318,2.4,2.8,2,534.8664814229951,66,0.05971479500891258,78,84,240,NA,NA,NA,NA,NA,129,NA,NA,6,NA,954,373,753,NA,5,NA
1999,107,264,2.2,3.8400000000000003,NA,NA,NA,0.11999999999999993,16,31,248,219,2.1,2.7,29,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2000,166,212,1.7,2.6,NA,NA,NA,0.1250000000000001,9,157,203,198,2.1700000000000004,15,5,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2001,83,318,1.7,2.4979999999999998,NA,NA,NA,0.07407407407407414,165,94,153,141,1.8,2.6,12,NA,118,NA,NA,2,NA,954,373,753,NA,2,NA
2002,48,340,1.7850000000000001,2.705,4,4.886274773129541,29,0.06000000000000005,169,67.2,171,136,1.6,2.07,35,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2003,NA,332,NA,NA,NA,NA,NA,0.044625082946250824,114,174,218,196,1.565,1.98,22,NA,149.5,165,NA,2,1,954,373,753,NA,2,1
2004,73,305,1.49,35.279999999999994,5,155.0009420118904,15,0.06428571428571431,32,59.2,273,NA,NA,NA,NA,NA,146,NA,NA,2,NA,954,373,753,NA,2,NA
2005,NA,262,NA,NA,NA,NA,NA,0.07438016528925609,86,343,176,164,1.186,4.255,12,104.5,116.5,104,2,14,5,954,373,753,2,8,5
2006,184,245,1.6749999999999998,2.19,2,49.19873573057626,2,0.06326583592938738,46,160,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2007,201,217,1.16,1.8,2,3.781613363617343,14,0.07368421052631574,12,100,205,142,1.241,1.7650000000000001,63,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2008,168,244,1.33,2.3720000000000074,6,42.871656107566956,12,0.0727090836334533,94,53.6,150,98,1.3250000000000002,1.8450000000000002,52,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2009,227,192,0.77,1.03,5,5.835664529618153,34,0.060606060606060656,50,167,142,96,1,1.28,46,NA,75,NA,NA,1,NA,954,373,753,NA,1,NA
2010,192,233,0.65,1.3690000000000002,3,37.087319990207114,13,0.05027932960893859,80,206,153,100,0.878,1.42,53,NA,111,128,NA,4,1,954,373,753,NA,3,1
2011,NA,360,NA,NA,2,13.872359177701108,0,0.08045977011494247,185,133,175,116,0.605,1.18,59,NA,80.5,82,NA,3,1,954,373,753,NA,2,1
2012,175,223,0.61,0.84,3,266.8678428075611,4,0.09716981132075475,24,179,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2013,272,231,0.38,0.5980000000000001,3,48.93396319765549,10,0.11111111111111105,10,30.5,221,189,0.22,0.33,32,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2014,191,222,0.25,0.38,3,9.523677454261819,8,0.12121212121212131,11,59.2,211,74,0.29,0.37,137,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
2015,152,304,0.215,1.959,2,91.47234910586964,31,0.125,228,212,76,29,0.248,0.36,47,NA,NA,NA,NA,NA,NA,954,373,753,NA,NA,NA
