Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1941,114,267,65,71,7,134.99958303968546,25,0.056608811748998664,50,460,217,143,114,320,74,NA,151,NA,NA,21,NA,5401.000000000002,1025,3882.0000000000005,NA,5,NA
1942,164,306,73,106,NA,NA,NA,0.04411764705882353,99,200,207,192,98.1,139,15,NA,NA,NA,NA,NA,NA,5401.000000000002,1025,3882.0000000000005,NA,NA,NA
1943,196,229,62.5,101,5,112.01609644180462,73,0.07692307692307693,35,457,194,90,146.4,285.5,104,NA,145,NA,NA,19,NA,5401.000000000002,1025,3882.0000000000005,NA,3,NA
1944,105,292,64,82.60000000000001,5,110.00327406216537,21,0.04880952380952381,77,248,215,156,108,192,59,NA,145,NA,NA,5,NA,5401.000000000002,1025,3882.0000000000005,NA,1,NA
1945,206,227,72,101,NA,NA,NA,0.06458333333333333,50,519,177,146,118,164.5,31,NA,125,NA,NA,2,NA,5401.000000000002,1025,3882.0000000000005,NA,1,NA
1946,140,249,53,66.20000000000002,6,105.99478467725135,29,0.047619047619047616,62,368,187,120,113,160,67,NA,83,NA,NA,3,NA,5401.000000000002,1025,3882.0000000000005,NA,1,NA
1947,171,215,56,76,NA,NA,NA,0.037383177570093455,40,141,175,152,89.20000000000002,173,23,NA,NA,NA,NA,NA,NA,5401.000000000002,1025,3882.0000000000005,NA,NA,NA
1948,103,307,50,70,NA,NA,NA,0.0425531914893617,37,70,270,250,66,92,20,NA,NA,NA,NA,NA,NA,5401.000000000002,1025,3882.0000000000005,NA,NA,NA
1949,107,280,70,84.80000000000001,5,73.93028379194891,18,0.05,21,56,259,215,59,86,44,NA,NA,NA,NA,NA,NA,5401.000000000002,1025,3882.0000000000005,NA,NA,NA
1950,81,356,65,78,NA,NA,NA,0.044444444444444446,117,136,239,218,86,106,21,NA,NA,NA,NA,NA,NA,5401.000000000002,1025,3882.0000000000005,NA,NA,NA
