Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1984,127,266,4.4,5.6,NA,NA,NA,0.030303030303030373,62,15,204,168,11,22,36,NA,85,NA,NA,1,NA,2707.9999999999995,861,1732.0000000000002,NA,1,NA
1985,215,238,5.5,12.599999999999994,NA,NA,NA,0.06666666666666667,57,160,181,154,14,18,27,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1986,269,187,5.6,12,2,49.985043824590235,54,0.14814814814814814,17,867,170,83,17.200000000000003,74,87,NA,139,139,NA,5,2,2707.9999999999995,861,1732.0000000000002,NA,3,1
1987,214,197,5.8,7.9,NA,NA,NA,0.0777777777777777,29,94,168,78,10,18,90,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1988,270,168,7.2,13,NA,NA,NA,0.06666666666666667,56,206,112,67,6.36,36,45,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1989,185,198,7.1,11,5,83.96447100782312,53,0.08333333333333333,19,379,179,107,10,18,72,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1990,246,259,7.9,16,6,21.005560153714292,15,0.07381507381507388,16,129,243,226,10,19,17,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1991,243,197,8,16,NA,NA,NA,0.08012820512820512,18,222,179,40,15,43,139,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1992,191,227,5.2,19,6,51.986398097272264,25,0.06066176470588235,29,35,198,124,16,25,74,NA,NA,NA,NA,NA,NA,2707.9999999999995,861,1732.0000000000002,NA,NA,NA
1993,173,226,6,13,7,18.008794925753335,19,0.08163265306122448,52,72,174,122,20.1,56,52,NA,107.5,NA,NA,3,NA,2707.9999999999995,861,1732.0000000000002,NA,2,NA
