Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1954,196,360,0,12,7,24.064008936592487,8,0.054093567251461985,59,122,301,112,70.1,107,189,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1955,195,357,15,35.599999999999994,2,14.002458555411522,0,0.078125,16,87,341,151,51,88,190,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1956,181,376,18,38,NA,NA,NA,0.024695121951219513,76,335,300,114,79.3,221,186,NA,264,273,NA,39,1,466.8,267,429.4000000000002,NA,3,1
1957,196,374,0.2,20.5,2,41.179497515433326,3,0.02877846790890269,100,244,274,93,54,73,181,NA,249,NA,NA,1,NA,466.8,267,429.4000000000002,NA,1,NA
1958,176,365,18,28,7,23.980181571888973,0,0.04736842105263158,80,297,285,89,85.60000000000004,173,196,NA,271,NA,NA,15,NA,466.8,267,429.4000000000002,NA,2,NA
1959,NA,349,NA,NA,NA,NA,NA,0.030418690724034234,83,132,266,91,57,82,175,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1960,206,338,0.3,18.5,9,47.01004774175554,3,0.03223854796888505,72,140,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1961,203,358,1,14.800000000000011,2,14.168203994436666,2,0.03225806451612903,88,147,270,92,24,80,178,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1962,129,354,4.2,21,6,17.177111199825625,3,0.037037037037037035,83,292,271,76,57,92.5,195,NA,264,NA,NA,5,NA,466.8,267,429.4000000000002,NA,1,NA
1963,NA,412,NA,NA,4,21.987929990245707,3,0.031914893617021274,142,287,270,153,21,31,117,262,259,261,1,8,3,466.8,267,429.4000000000002,1,1,1
1964,196,378,14.5,23,NA,NA,NA,0.03128054740957967,71,101,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1965,177,362,20,24,NA,NA,NA,0.051094890510948905,39,224,323,127,85,147,196,NA,280,NA,NA,1,NA,466.8,267,429.4000000000002,NA,1,NA
1966,211,357,0.82,26,NA,NA,NA,0.026787849796699355,74,136,283,110,33.7,101.5,173,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1967,201,393,24,34,3,17.123870814711577,9,0.03125,113,464,280,78,71,162,202,275,261,275.5,1,33,8,466.8,267,429.4000000000002,1,1,2
1968,221,360,10,76,NA,NA,NA,0.0333425951653237,93,159,267,66,32,78.5,201,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
1969,207,391,27,46,3,26.108876131879057,0,0.028985507246376812,100,365,291,76,127,293.5,215,NA,254.5,245,NA,66,6,466.8,267,429.4000000000002,NA,2,1
1970,185,365,2.7,21,4,57.001700440337586,0,0.03372767603230577,81,183,284,77,58.6,153,207,NA,NA,NA,NA,NA,NA,466.8,267,429.4000000000002,NA,NA,NA
