p10,p25,p50,p75,p90,metric,comid,result_type
154.8,175,200,227,248,DS_Dur_WS,17599295,observed
209,227,254,274,286,DS_Tim,17599295,observed
0,0,0,1.3050000000000002,10.678999999999995,DS_Mag_50,17599295,observed
0,0.8625000000000005,11.5,31.445,57.367999999999995,DS_Mag_90,17599295,observed
2,2.75,5,8.5,11.5,FA_Dur,17599295,observed
3.0197806127018616,4.8358890926565294,42.99785056233361,155.4931876531826,496.9871543663221,FA_Mag,17599295,observed
21.5,40.75,50,61.5,64.5,FA_Tim,17599295,observed
0.039946808510638296,0.047782126549249834,0.056962025316455694,0.06999635409525469,0.12499999999999993,SP_ROC,17599295,observed
40,49,71,82,93,SP_Dur,17599295,observed
48,198.5,467,1160,1810,SP_Mag,17599295,observed
146,162.5,184,202,215,SP_Tim,17599295,observed
45.300000000000004,67.25,90.5,116.5,148.2,Wet_BFL_Dur,17599295,observed
1.062000000000006,15.790000000000001,50.005,95.3,179.62,Wet_BFL_Mag_10,17599295,observed
38.05,77.475,174.5,323,618.4000000000001,Wet_BFL_Mag_50,17599295,observed
54.900000000000006,76,91,103.75,115.9,Wet_Tim,17599295,observed
119,123.25,128.75,133.5,138.75,Peak_Tim_10,17599295,observed
106.5,119,136,148,163,Peak_Tim_2,17599295,observed
116.6,125.375,132,138.25,181.60000000000002,Peak_Tim_5,17599295,observed
1,1.5,3,3.75,4,Peak_Dur_10,17599295,observed
1,1,2,5,8.799999999999997,Peak_Dur_2,17599295,observed
1,1,2,3.25,4,Peak_Dur_5,17599295,observed
4510.000000000003,4510.000000000003,4510.000000000003,4510.000000000003,4510.000000000003,Peak_10,17599295,observed
1870,1870,1870,1870,1870,Peak_2,17599295,observed
3656,3656,3656,3656,3656,Peak_5,17599295,observed
1,1.25,2,2,2.5,Peak_Fre_10,17599295,observed
1,1,2,2,4.199999999999999,Peak_Fre_2,17599295,observed
1,1,1.5,2,2.9000000000000004,Peak_Fre_5,17599295,observed
