p10,p25,p50,p75,p90,metric,comid,result_type
103.4,116,147,205,224.79999999999995,DS_Dur_WS,17663037,observed
213,262,310,338,355,DS_Tim,17663037,observed
0,0,1.31,3.5,4.68,DS_Mag_50,17663037,observed
0,1.1799999999999997,4,7,12,DS_Mag_90,17663037,observed
1.4000000000000004,4,5,7,7.800000000000001,FA_Dur,17663037,observed
3.2443882682176004,5.001447235001393,7.03271036130557,27.989911251678038,320.5875512632761,FA_Mag,17663037,observed
0,9,20,45,47.8,FA_Tim,17663037,observed
0.08265027322404372,0.09523809523809523,0.11714285714285709,0.13446205669423958,0.16666666666666669,SP_ROC,17663037,observed
27,54,132,177,203,SP_Dur,17663037,observed
102,333,672,1420,2360,SP_Mag,17663037,observed
118,149,164,189,200,SP_Tim,17663037,observed
25.800000000000004,50.5,68,104,122.2,Wet_BFL_Dur,17663037,observed
0,0,0.4560000000000004,8.455,33.15000000000002,Wet_BFL_Mag_10,17663037,observed
1.696,15,38,90,200.3,Wet_BFL_Mag_50,17663037,observed
57.400000000000006,77,95,110.5,118.60000000000001,Wet_Tim,17663037,observed
107.75,118,126.5,139.5,163.5,Peak_Tim_10,17663037,observed
103.6,120,135,147,165.6,Peak_Tim_2,17663037,observed
106.7,115.25,127.5,149.75,163.7,Peak_Tim_5,17663037,observed
1,1,1,2.5,3,Peak_Dur_10,17663037,observed
1,2,6,8,10.399999999999999,Peak_Dur_2,17663037,observed
1,1,1.5,2.25,3.9000000000000004,Peak_Dur_5,17663037,observed
3650,3650,3650,3650,3650,Peak_10,17663037,observed
813,813,813,813,813,Peak_2,17663037,observed
2558.0000000000005,2558.0000000000005,2558.0000000000005,2558.0000000000005,2558.0000000000005,Peak_5,17663037,observed
1,1,1,1.75,2.5,Peak_Fre_10,17663037,observed
1,2,3,4,4.199999999999999,Peak_Fre_2,17663037,observed
1,1,1.5,2,2.9000000000000004,Peak_Fre_5,17663037,observed
