Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1989,NA,394,NA,NA,NA,NA,NA,0.15384615384615385,215,77,179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
1991,182,307,15,29.50000000000003,3,20.00000000101308,3,0.3125,83,125,224,187,5,45,37,NA,170,NA,NA,2,NA,3734,280,2106.000000000002,NA,1,NA
1992,270,189,25,85.39999999999998,NA,NA,NA,0.435,47,1020,142,19,14,350,123,NA,147,134,NA,23,1,3734,280,2106.000000000002,NA,2,1
1993,284,202,26,46,NA,NA,NA,0.23076923076923078,18,500,184,91,5,150,93,148,128,148,1,33,1,3734,280,2106.000000000002,1,6,1
1994,212,244,19,20,NA,NA,NA,0.079002079002079,58,145,186,66,25,50,120,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
1995,285,130,25,25,NA,NA,NA,NA,11,2650,119,29,5,50,90,NA,107,108,NA,9,2,3734,280,2106.000000000002,NA,2,2
1996,80,374,5,5,NA,NA,NA,0.21052631578947367,225,75,149,100,35,74,49,NA,143,NA,NA,2,NA,3734,280,2106.000000000002,NA,1,NA
1997,116,380,5,15,NA,NA,NA,0.06666666666666667,246,100,134,54,25,50,80,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
1998,175,203,25,30,10,524.9857903415939,66,0.2727272727272727,54,6000,149,33,10,25,116,145,150,129,1,15,5,3734,280,2106.000000000002,1,4,3
1999,174,327,10,26,0,77.15983916715248,6,0.16666666666666666,268,104,59,47,78,80,12,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
2000,288,222,25,36.50000000000006,7,25.159873009603142,14,0.16666666666666666,16,130,206,71,25,50,135,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
2001,313,199,14,26.80000000000001,3,63.01401624833176,3,0.2,36,1420,163,19,5.8,100,144,NA,155,157,NA,9,2,3734,280,2106.000000000002,NA,1,2
2002,NA,364,NA,NA,NA,NA,NA,0.037037037037037035,148,35,216,70,12,13,146,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
2003,89,359,6.1,6.8,NA,NA,NA,0.031754032258064516,131,100,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
2004,86,375,6.1,6.3,NA,NA,NA,0.021797839506172832,222,125,153,71,10,11.2,82,NA,148,NA,NA,1,NA,3734,280,2106.000000000002,NA,1,NA
2005,204,298,20,29,NA,NA,NA,0.08904367469879518,148,2070,150,64,21,88,86,121.5,143,121.5,3,26,5,3734,280,2106.000000000002,2,5,2
2006,226,221,12.5,47.5,4,98.97912291221596,17,0.09090909090909091,31,1140,190,54,38,50,136,NA,179,NA,NA,15,NA,3734,280,2106.000000000002,NA,3,NA
2007,NA,311,NA,NA,NA,NA,NA,0.057997557997558,161,72,150,69,16.4,18.6,81,NA,NA,NA,NA,NA,NA,3734,280,2106.000000000002,NA,NA,NA
