comid,metric,p10,p25,p50,p75,p90,source,result_type
20286400,Peak_Dur_2,1,4,13,29,47,inferred,predicted
20286400,Peak_Dur_5,1,1,2,5,12,inferred,predicted
20286400,Peak_Fre_2,1,1,2,3,5,inferred,predicted
20286400,Peak_Fre_5,1,1,1,2,3,inferred,predicted
20286400,Peak_10,160.916718546936,229.07295860805002,294.582540920817,527.639053011231,847.453192188866,model,predicted
20286400,Peak_2,67.5608812290718,130.853715243898,164.083535666112,286.12386898292004,438.040345197983,model,predicted
20286400,Peak_5,136.0975,189.9214,262.7513,407.894,829.9727,model,predicted
20286400,DS_Dur_WS,154.1625,183,201.958333333333,221.51875,237.45,model,predicted
20286400,DS_Mag_50,2.96383207796769,5.76590274286583,8.78513315799064,12.146341460147701,17.7884507410067,model,predicted
20286400,DS_Mag_90,8.7039130774241,11.6235158696503,15.323021379481,21.2941830086845,30.6823916451245,model,predicted
20286400,DS_Tim,302.83,322.625,337.516666666666,352.5,370.449166666666,model,predicted
20286400,FA_Dur,2,2,3,5,7,obs,predicted
20286400,FA_Mag,10.4219218679349,15.225200001908,21.7702260262834,32.1957221220742,47.9328879216587,model,predicted
20286400,FA_Tim,2.09,14.65625,38.5,49.625,61.8775,model,predicted
20286400,Peak_Dur_10,1,1,1,2,4,obs,predicted
20286400,Peak_Fre_10,1,1,1,1,1,obs,predicted
20286400,SP_Dur,50.225,63,82.25,102.49375,130.675,model,predicted
20286400,SP_Mag,65.8021191203353,89.5621649759894,117.450123620111,158.439220299099,182.46652473821501,model,predicted
20286400,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
20286400,SP_Tim,246.2375,254,262.55,271.0625,278.265,model,predicted
20286400,Wet_BFL_Dur,59.545,75,89.7375,101.925,124.016666666667,model,predicted
20286400,Wet_BFL_Mag_10,7.54283332222748,9.55937814156813,12.733715774427,16.9588485929446,21.1738843289815,model,predicted
20286400,Wet_BFL_Mag_50,26.4694375957317,36.0364587544975,45.9373043202693,58.5836527275683,74.464532313043,model,predicted
20286400,Wet_Tim,151,162.6,170.5125,185.34375,197,model,predicted
