p10,p25,p50,p75,p90,metric,comid,result_type
119.8,148,188,229,256.2,DS_Dur_WS,948020363,observed
211,235,257,277.5,340,DS_Tim,948020363,observed
5.45,9.1,15,18,24.400000000000006,DS_Mag_50,948020363,observed
15,22.700000000000017,32,79.5,163.96000000000015,DS_Mag_90,948020363,observed
2,2,4,6,8,FA_Dur,948020363,observed
30.79909221549481,34.737960233729034,64.98988413175852,144.99594312857528,281.5994598840416,FA_Mag,948020363,observed
1,8.5,21,34.25,44.400000000000006,FA_Tim,948020363,observed
0.05708557808031808,0.07124730364166984,0.09862944958444408,0.14037037037037037,0.21428571428571427,SP_ROC,948020363,observed
16,23.5,45,82,132,SP_Dur,948020363,observed
281,507,1060,3080,4850,SP_Mag,948020363,observed
164,180.5,198,222,245,SP_Tim,948020363,observed
60.8,85,121,146,175.2,Wet_BFL_Dur,948020363,observed
13.678,32.02,144.5,410,755.32,Wet_BFL_Mag_10,948020363,observed
91.80000000000001,380,770,1170,1560,Wet_BFL_Mag_50,948020363,observed
31.400000000000002,57,87,112,130.2,Wet_Tim,948020363,observed
47.1,80.5,92,109.25,130.9,Peak_Tim_10,948020363,observed
93,117.25,130.5,153.375,168,Peak_Tim_2,948020363,observed
79.1,97.5,125,137.5,165,Peak_Tim_5,948020363,observed
1,1,1,1.75,2.0999999999999996,Peak_Dur_10,948020363,observed
1,2,3,5,8,Peak_Dur_2,948020363,observed
1,1,1,2,2.1999999999999993,Peak_Dur_5,948020363,observed
16800,16800,16800,16800,16800,Peak_10,948020363,observed
6750,6750,6750,6750,6750,Peak_2,948020363,observed
13300,13300,13300,13300,13300,Peak_5,948020363,observed
1,1,1,1,1.0999999999999996,Peak_Fre_10,948020363,observed
1,1,2,3,4,Peak_Fre_2,948020363,observed
1,1,1,1,2,Peak_Fre_5,948020363,observed
