p10,p25,p50,p75,p90,metric,comid,result_type
93.10000000000001,118,184,234.5,275.9000000000001,DS_Dur_WS,15040999,observed
195.4,213.5,255,323.5,344,DS_Tim,15040999,observed
0.153,0.19125000000000003,0.41500000000000004,0.73,1.1380000000000006,DS_Mag_50,15040999,observed
0.9907999999999999,1.1,1.8649999999999998,2.402000000000001,2.8034999999999997,DS_Mag_90,15040999,observed
2,2,3,5.25,8.100000000000001,FA_Dur,15040999,observed
1.29394001260715,1.8956471874968044,6.08858731481772,37.87207962512871,41.491741157191996,FA_Mag,15040999,observed
3,4,17,34.75,51.20000000000002,FA_Tim,15040999,observed
0.14699110122358175,0.22190656565656564,0.2533608238834567,0.31587902837902837,0.3578619865717637,SP_ROC,15040999,observed
17,33,102,167,185,SP_Dur,15040999,observed
63.480000000000004,109,223,337.5,464.20000000000005,SP_Mag,15040999,observed
119.39999999999999,147.5,159,183.5,192.8,SP_Tim,15040999,observed
40.7,57,62.5,87.75,114.60000000000002,Wet_BFL_Dur,15040999,observed
0,0.11750000000000001,0.6140000000000001,1.5045000000000002,4.9330000000000025,Wet_BFL_Mag_10,15040999,observed
1.625,2.7424999999999997,6.215,19.075000000000003,23.46,Wet_BFL_Mag_50,15040999,observed
43.9,62.75,89,104.75,118.30000000000001,Wet_Tim,15040999,observed
93.5,97.25,103.5,114.25,120.69999999999999,Peak_Tim_10,15040999,observed
91.15,93.625,127,134.875,139.15,Peak_Tim_2,15040999,observed
95.4,102,103,127.5,136.2,Peak_Tim_5,15040999,observed
1,1,1,1.5,1.7999999999999998,Peak_Dur_10,15040999,observed
1,1,2,4,5.800000000000001,Peak_Dur_2,15040999,observed
1,1,2,3,3,Peak_Dur_5,15040999,observed
1329.0000000000005,1329.0000000000005,1329.0000000000005,1329.0000000000005,1329.0000000000005,Peak_10,15040999,observed
464,464,464,464,464,Peak_2,15040999,observed
714.4000000000001,714.4000000000001,714.4000000000001,714.4000000000001,714.4000000000001,Peak_5,15040999,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_10,15040999,observed
1,1,2,2.5,4,Peak_Fre_2,15040999,observed
1,1,1,2,2,Peak_Fre_5,15040999,observed
