p10,p25,p50,p75,p90,metric,comid,result_type
59.4,76,141,249,301.80000000000007,DS_Dur_WS,8933376,observed
269.3,295.25,311,326.5,348.5,DS_Tim,8933376,observed
1.62,3.435,5.79,15,18.6,DS_Mag_50,8933376,observed
2.932,6.789999999999999,17.399999999999977,25.6,38.23200000000003,DS_Mag_90,8933376,observed
1.3000000000000003,2,3.5,6.25,8,FA_Dur,8933376,observed
13.19552741513085,21.200052415567775,32.61927694695218,52.76429848714228,62.110788961929856,FA_Mag,8933376,observed
0,0,2.5,9.25,18.799999999999997,FA_Tim,8933376,observed
0.025546435272045025,0.03660089910089907,0.05448580801597486,0.07807320195284592,0.12377049561597327,SP_ROC,8933376,observed
25.9,38.5,52,79,150.10000000000002,SP_Dur,8933376,observed
42.53,62.349999999999994,101,143.75,164.4,SP_Mag,8933376,observed
171,239,252,266,286,SP_Tim,8933376,observed
26,56,127,195.5,229.8,Wet_BFL_Dur,8933376,observed
3.06,5.1295,10.100000000000001,21.950000000000003,31.400000000000006,Wet_BFL_Mag_10,8933376,observed
7.936,11,37.5,56.025,76.60000000000001,Wet_BFL_Mag_50,8933376,observed
21.6,38.25,81,200.75,224.29999999999998,Wet_Tim,8933376,observed
86.5,93.25,162.5,238.5,253,Peak_Tim_10,8933376,observed
169.75,220.5,238,251.875,271.75,Peak_Tim_2,8933376,observed
90,116.5,231,245,265,Peak_Tim_5,8933376,observed
1,1,1.5,2.75,3,Peak_Dur_10,8933376,observed
3,3.5,7.5,18.5,24.5,Peak_Dur_2,8933376,observed
1,1.5,4,5.5,7,Peak_Dur_5,8933376,observed
242.39999999999995,242.39999999999995,242.39999999999995,242.39999999999995,242.39999999999995,Peak_10,8933376,observed
133.5,133.5,133.5,133.5,133.5,Peak_2,8933376,observed
191.60000000000005,191.60000000000005,191.60000000000005,191.60000000000005,191.60000000000005,Peak_5,8933376,observed
1,1,1,1,1,Peak_Fre_10,8933376,observed
1,1,1,2,3,Peak_Fre_2,8933376,observed
1,1,1,1,1,Peak_Fre_5,8933376,observed
