p10,p25,p50,p75,p90,metric,comid,result_type
104.69999999999999,164.75,195,215,249.80000000000015,DS_Dur_WS,2773068,observed
240.4,345,349.5,354,363.7,DS_Tim,2773068,observed
61,62,64,71.5,78.30000000000001,DS_Mag_50,2773068,observed
63,65,68,103,157.40000000000003,DS_Mag_90,2773068,observed
1,2,4.5,6,6,FA_Dur,2773068,observed
116.48631650377521,132.93075100198203,157.50131754854095,454.74494044238196,1624.9912750967956,FA_Mag,2773068,observed
0.5,1.75,20.5,38.5,52.5,FA_Tim,2773068,observed
0.006896551724137931,0.007054739786235142,0.015151515151515152,0.023041158919315845,0.04,SP_ROC,2773068,observed
20,33,66,112,155,SP_Dur,2773068,observed
143.10000000000002,148,170,1102.5,2300,SP_Mag,2773068,observed
157,215.5,270,297.5,328,SP_Tim,2773068,observed
28.6,47,92,131.5,162.2,Wet_BFL_Dur,2773068,observed
61,64,97.2,145,268.0399999999997,Wet_BFL_Mag_10,2773068,observed
82.60000000000002,139,146,301.5,757.1999999999998,Wet_BFL_Mag_50,2773068,observed
93,135.5,175,193,200,Wet_Tim,2773068,observed
37.400000000000006,95,211,258,328,Peak_Tim_10,2773068,observed
88.25,125.125,194.5,211.75,289,Peak_Tim_2,2773068,observed
98.5,116,177.5,225,346,Peak_Tim_5,2773068,observed
1,1,2,39,69.00000000000003,Peak_Dur_10,2773068,observed
2,4.25,18,49.75,129.5,Peak_Dur_2,2773068,observed
2,6.5,16,45.5,105,Peak_Dur_5,2773068,observed
2300,2300,2300,2300,2300,Peak_10,2773068,observed
510.5,510.5,510.5,510.5,510.5,Peak_2,2773068,observed
1554.0000000000005,1554.0000000000005,1554.0000000000005,1554.0000000000005,1554.0000000000005,Peak_5,2773068,observed
1,1,1,2.5,7.0000000000000036,Peak_Fre_10,2773068,observed
1,1,2,4,6.5,Peak_Fre_2,2773068,observed
1,1,2,2.5,4,Peak_Fre_5,2773068,observed
