comid,metric,p10,p25,p50,p75,p90,source,result_type
22557914,Peak_Dur_2,1,1,4,10,29,inferred,predicted
22557914,Peak_Dur_5,1,1,2,3,6,inferred,predicted
22557914,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22557914,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22557914,Peak_10,541.400304269993,660.908874648021,1026.7026805442301,1236.73648180205,1596.3159368731501,model,predicted
22557914,Peak_2,80.22368011842629,140.124112225551,185.959143407281,272.876684889066,441.40919314441203,model,predicted
22557914,Peak_5,292.1464,398.8908,579.4223,697.8205,893.4043,model,predicted
22557914,DS_Dur_WS,71.175,102.885416666667,136.85,176.347916666666,211,model,predicted
22557914,DS_Mag_50,0.648374623961361,1.95810229485004,4.13798456240024,6.15655311691647,8.60087925703922,model,predicted
22557914,DS_Mag_90,1.92126981958064,3.71236346492474,6.76086376914934,10.6116310375859,15.9489382819185,model,predicted
22557914,DS_Tim,253.02,280.814583333334,297.854166666667,315.2125,335.508333333333,model,predicted
22557914,FA_Dur,2,3,4,6,8,obs,predicted
22557914,FA_Mag,4.44382952661833,8.96775933669167,15.64265398255,32.004271090314,72.3916775767184,model,predicted
22557914,FA_Tim,9,26.5,40.8875,49.2625,61.1066666666667,model,predicted
22557914,Peak_Dur_10,1,1,1,2,4,obs,predicted
22557914,Peak_Fre_10,1,1,1,1,2,obs,predicted
22557914,SP_Dur,50.5733333333334,69.75,94.95,134.833333333333,163.209166666667,model,predicted
22557914,SP_Mag,18.2226681111661,35.7999216865628,69.6189852726958,132.429199128918,298.642262460884,model,predicted
22557914,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
22557914,SP_Tim,143.9875,159.96875,186.6375,215.191666666666,235.2625,model,predicted
22557914,Wet_BFL_Dur,46.2758333333334,68.56875,98.6125,130.275,159.066666666666,model,predicted
22557914,Wet_BFL_Mag_10,2.05695829788885,4.13789053113739,7.01551840612562,10.8518095402258,15.5864633018326,model,predicted
22557914,Wet_BFL_Mag_50,5.13597871421261,9.48094580763459,16.0632309337838,25.352119398097,40.0135246641464,model,predicted
22557914,Wet_Tim,46.5,59.5,85.6,101.875,112.55,model,predicted
