p10,p25,p50,p75,p90,metric,comid,result_type
93,120.25,171,212.25,272.7,DS_Dur_WS,948070372,observed
202.20000000000002,238.5,290,333.5,359.8,DS_Tim,948070372,observed
1.93,4.4125000000000005,7.475,12.5,20.895,DS_Mag_50,948070372,observed
3.2350000000000003,8.3,13.800000000000004,27,63.77000000000004,DS_Mag_90,948070372,observed
2,3,4,5.75,7.900000000000002,FA_Dur,948070372,observed
8.392149200805711,19.75180923333917,54.484548374701276,182.49031248810093,339.4977942014724,FA_Mag,948070372,observed
17,26.25,39.5,59,68.80000000000001,FA_Tim,948070372,observed
0.0285714285714286,0.037105879113314075,0.054875601926163725,0.08259450380232984,0.1111111111111111,SP_ROC,948070372,observed
33,46,74,104,150,SP_Dur,948070372,observed
9.55,14.75,45,1317.5,2988.000000000001,SP_Mag,948070372,observed
159,175.5,202,241,264,SP_Tim,948070372,observed
48,73.25,102.5,144.75,190.90000000000003,Wet_BFL_Dur,948070372,observed
3.886,6.475000000000003,13,19.075,52.82000000000001,Wet_BFL_Mag_10,948070372,observed
6.94,12,21.925,71,511.0500000000001,Wet_BFL_Mag_50,948070372,observed
39,66,96,117,129.6,Wet_Tim,948070372,observed
100.7,104.75,133.25,144.625,151.3,Peak_Tim_10,948070372,observed
96,117,136.5,149,158.75,Peak_Tim_2,948070372,observed
118.20000000000002,131.5,136,151.5,154.6,Peak_Tim_5,948070372,observed
1,1,1.5,2,2.3,Peak_Dur_10,948070372,observed
1,1,4,11.25,19.5,Peak_Dur_2,948070372,observed
1,1,2,3,3,Peak_Dur_5,948070372,observed
14189.999999999996,14189.999999999996,14189.999999999996,14189.999999999996,14189.999999999996,Peak_10,948070372,observed
1195,1195,1195,1195,1195,Peak_2,948070372,observed
7236.000000000001,7236.000000000001,7236.000000000001,7236.000000000001,7236.000000000001,Peak_5,948070372,observed
1,1,1,2,2,Peak_Fre_10,948070372,observed
1,1,2,4.25,5,Peak_Fre_2,948070372,observed
1,1,1,2,2,Peak_Fre_5,948070372,observed
