p10,p25,p50,p75,p90,metric,comid,result_type
68.69999999999999,127,153.5,191.5,233.90000000000003,DS_Dur_WS,22591957,observed
209.70000000000002,267.75,295,326.75,344.90000000000003,DS_Tim,22591957,observed
0,0,0.13,0.505,0.8230000000000004,DS_Mag_50,22591957,observed
0.005999999999999997,0.072,0.28600000000000003,1.00875,1.494399999999999,DS_Mag_90,22591957,observed
3.3,3.75,5.5,7.5,8.4,FA_Dur,22591957,observed
1.9319092131892448,2.083639452112406,2.283374951863279,2.6452007107382705,3.088693416084846,FA_Mag,22591957,observed
14.2,16,18,31.25,53.300000000000004,FA_Tim,22591957,observed
0.05156299840510363,0.06291050903119863,0.08901515151515149,0.09948593073593072,0.1495405956752346,SP_ROC,22591957,observed
62.6,87.75,140,179.25,223,SP_Dur,22591957,observed
0.619,1.4249999999999998,2.6550000000000002,6.6275,17.174000000000017,SP_Mag,22591957,observed
104.30000000000001,122.5,144.5,168.75,195.10000000000002,SP_Tim,22591957,observed
23,35,61,90,115,Wet_BFL_Dur,22591957,observed
0,0.034,0.23600000000000002,0.66,0.884,Wet_BFL_Mag_10,22591957,observed
0.275,0.56,1,2,4.1,Wet_BFL_Mag_50,22591957,observed
18,56,82,103,139,Wet_Tim,22591957,observed
88.1,95.75,112,127,132.39999999999998,Peak_Tim_10,22591957,observed
106.80000000000001,125,144,176.5,215.10000000000002,Peak_Tim_2,22591957,observed
92.8,106.5,114,139.75,148.10000000000002,Peak_Tim_5,22591957,observed
1,1,3,7.75,12.700000000000003,Peak_Dur_10,22591957,observed
2.6,8,24,71,127.4,Peak_Dur_2,22591957,observed
2.6,4,6,10.5,32.20000000000002,Peak_Dur_5,22591957,observed
21.88,21.88,21.88,21.88,21.88,Peak_10,22591957,observed
2.35,2.35,2.35,2.35,2.35,Peak_2,22591957,observed
7.700000000000001,7.700000000000001,7.700000000000001,7.700000000000001,7.700000000000001,Peak_5,22591957,observed
1,1,1,1.75,3.1000000000000005,Peak_Fre_10,22591957,observed
1,1,2,4,6,Peak_Fre_2,22591957,observed
1,1,2,2.5,3.8000000000000007,Peak_Fre_5,22591957,observed
