p10,p25,p50,p75,p90,metric,comid,result_type
37.8,50.5,89,200.5,229.39999999999998,DS_Dur_WS,20287270,observed
224.8,289.5,332,367,395,DS_Tim,20287270,observed
3.36,4.25,6.8,9.5,12.599999999999998,DS_Mag_50,20287270,observed
3.64,6.6,9.4,14,18.2,DS_Mag_90,20287270,observed
2.4,3,6,6,6.6,FA_Dur,20287270,observed
9.80115143116258,11.051244652739578,15.084931856567247,25.02552617922502,25.620021613492014,FA_Mag,20287270,observed
0,0,0,2,10.999999999999995,FA_Tim,20287270,observed
0.025000000000000005,0.03426290145040143,0.05131578947368421,0.07417582417582418,0.14085206907787556,SP_ROC,20287270,observed
16.6,49,121,223,286.6,SP_Dur,20287270,observed
10.120000000000001,13.5,16,27,32.8,SP_Mag,20287270,observed
67.2,93,175,273.5,324.20000000000005,SP_Tim,20287270,observed
44,52.5,109,170,216,Wet_BFL_Dur,20287270,observed
3.4,6.15,8.7,9.935,11.399999999999999,Wet_BFL_Mag_10,20287270,observed
6.82,9.05,12,14,27.199999999999992,Wet_BFL_Mag_50,20287270,observed
13.6,23.5,37,80,176.2,Wet_Tim,20287270,observed
241.2,259.5,290,299.5,305.2,Peak_Tim_10,20287270,observed
25.7,101,143.5,212.375,300.05000000000007,Peak_Tim_2,20287270,observed
88.5,184,247,284.5,296.5,Peak_Tim_5,20287270,observed
11.799999999999999,28,55,55.5,55.8,Peak_Dur_10,20287270,observed
8.9,29,47.5,128.5,163.60000000000002,Peak_Dur_2,20287270,observed
1.5,2.75,6.5,85.25,126,Peak_Dur_5,20287270,observed
45.60000000000001,45.60000000000001,45.60000000000001,45.60000000000001,45.60000000000001,Peak_10,20287270,observed
18,18,18,18,18,Peak_2,20287270,observed
33,33,33,33,33,Peak_5,20287270,observed
1,1,1,1.5,1.7999999999999998,Peak_Fre_10,20287270,observed
1.1,2,2,3,4.800000000000001,Peak_Fre_2,20287270,observed
1,1,1,1.75,2.5,Peak_Fre_5,20287270,observed
