metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,8944439
DS_Tim,1,likely_unaltered,none_found,TRUE,8944439
DS_Mag_50,1,likely_unaltered,none_found,TRUE,8944439
DS_Mag_90,1,likely_unaltered,none_found,TRUE,8944439
FA_Mag,1,likely_unaltered,none_found,TRUE,8944439
FA_Tim,1,likely_unaltered,none_found,TRUE,8944439
SP_Dur,1,likely_unaltered,none_found,TRUE,8944439
SP_Mag,1,likely_unaltered,none_found,TRUE,8944439
SP_Tim,1,likely_unaltered,none_found,TRUE,8944439
Wet_BFL_Dur,1,likely_unaltered,none_found,FALSE,8944439
Wet_BFL_Mag_10,1,likely_unaltered,none_found,FALSE,8944439
Wet_BFL_Mag_50,1,likely_unaltered,none_found,TRUE,8944439
Wet_Tim,1,likely_unaltered,none_found,FALSE,8944439
Peak_10,1,likely_unaltered,none_found,FALSE,8944439
Peak_2,1,likely_unaltered,none_found,TRUE,8944439
Peak_5,1,likely_unaltered,none_found,FALSE,8944439
