Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1924,83,307,3.8,4.7,NA,NA,NA,0.08012820512820511,115,25,192,182,7,11,10,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
1925,209,332,8,12,NA,NA,NA,0.16279069767441856,32,4.1,300,276,3.2,7,24,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
1926,282,208,5,12,NA,NA,NA,0.09090909090909091,15,811,193,18,7.5,8,175,NA,188,NA,NA,2,NA,4448.000000000001,490,2588.000000000001,NA,2,NA
1927,NA,154,NA,NA,6,16.061850610399592,57,0.15679619888002716,12,19900,142,18,9.35,13.5,124,137,136,137,2,4,2,4448.000000000001,490,2588.000000000001,1,1,1
1928,64,315,3,4,10,19.840194539846863,31,0.1250000000000001,38,3.2,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
1929,NA,NA,NA,NA,4,8.459889205560811,12,NA,NA,5,248,235,3.84,9.5,13,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
1930,206,271,6,8.25,NA,NA,NA,0.10289115646258508,23,8.5,248,163,6.5,10,85,NA,118,NA,NA,1,NA,4448.000000000001,490,2588.000000000001,NA,1,NA
1931,213,272,4.8,12,2,12.00164329945412,47,0.09090909090909088,141,210,131,20,7.45,8,111,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
1932,249,182,7,9,3,13.009170693887164,0,0.09632683658170915,40,4200,142,23,9.6,95,119,NA,134,134.5,NA,4,2,4448.000000000001,490,2588.000000000001,NA,2,2
1933,122,267,4.5,5.5,5,15.987358828939385,8,0.07142857142857142,142,126,125,60,10,11,65,NA,NA,NA,NA,NA,NA,4448.000000000001,490,2588.000000000001,NA,NA,NA
