Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1962,236,249,0.2,1.7,NA,NA,NA,0.21111111111111114,85,1.5,164,120,0.79,1.5,44,NA,360,NA,NA,1,NA,682.4,53.5,479.2000000000002,NA,1,NA
1963,5,370,0.2,0.2,NA,NA,NA,0.33333333333333326,233,61,137,18,1.4,1.7,119,NA,242.5,NA,NA,6,NA,682.4,53.5,479.2000000000002,NA,2,NA
1964,42,330,0,0,NA,NA,NA,0.5,117,0.7,213,208,0.5,1,5,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1965,92,314,0,0.3,NA,NA,NA,0.5,119,20,195,189,0.2,0.9,6,NA,290,NA,NA,1,NA,682.4,53.5,479.2000000000002,NA,1,NA
1966,220,170,0,0.4,NA,NA,NA,0.11764705882352938,75,101,95,55,1.04,9,40,NA,69,70,NA,8,2,682.4,53.5,479.2000000000002,NA,3,2
1967,NA,271,NA,NA,3,1.3925371606832353,4,0.5,26,18,245,221,0.3,0.9,24,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1968,140,327,0.23,2.9100000000000006,6,19.92569879427511,52,0.5,164,9.6,163,NA,NA,NA,NA,NA,307,NA,NA,2,NA,682.4,53.5,479.2000000000002,NA,1,NA
1969,154,302,0.25,1.4,NA,NA,NA,0.07275132275132273,150,1500,152,51,2.6,5.6,101,148,131.5,148,1,9,1,682.4,53.5,479.2000000000002,1,4,1
1970,48,332,0.045,0.17,3,3.452823232573603,57,0.25000000000000006,173,24,159,69,1.4,1.9,90,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1971,114,271,0,0.01,NA,NA,NA,0.38690476190476186,46,0.77,225,211,0.38,1,14,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1972,NA,236,NA,NA,NA,NA,NA,0.19537815126050423,45,0.7,191,172,0.3170000000000001,1,19,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1974,76,318,0,0,NA,NA,NA,0.18181818181818185,155,11,163,124,0.04,1.1,39,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1975,246,245,0.02,2.1,NA,NA,NA,0.25317460317460316,48,2,197,169,0.32200000000000006,1.2,28,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1976,NA,149,NA,NA,7,2.389649385188527,66,0.23529411764705876,12,205,137,12,2.5100000000000002,18.5,125,NA,345,353.5,NA,11,3,682.4,53.5,479.2000000000002,NA,3,2
1977,110,337,0.3,3.0100000000000007,1,756.9400975098857,1,0.2857142857142857,113,22,224,NA,NA,NA,NA,160.5,160,160.5,2,8,3,682.4,53.5,479.2000000000002,2,2,2
1978,196,210,0,0.01,NA,NA,NA,0.21770952927669351,23,140,187,106,1.75,12.5,81,NA,130.5,NA,NA,19,NA,682.4,53.5,479.2000000000002,NA,6,NA
1979,226,249,0,1.3,NA,NA,NA,0.25000000000000006,46,0.85,203,163,0.12599999999999997,0.6,40,NA,NA,NA,NA,NA,NA,682.4,53.5,479.2000000000002,NA,NA,NA
1980,134,287,0,0.01,NA,NA,NA,0.3762626262626262,67,32,220,111,0.37,2.2,109,NA,138,NA,NA,10,NA,682.4,53.5,479.2000000000002,NA,3,NA
1981,98,359,0.07,0.7489999999999999,7,1.6555730672781017,54,0.29629629629629634,183,5.1,176,121,0.7,1.1,55,NA,327.5,NA,NA,2,NA,682.4,53.5,479.2000000000002,NA,2,NA
