Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1947,283,246,0,0.3,4,4.181628449028533,65,0.11111111111111108,59,21,187,73,0.6,6.1,114,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1948,210,278,0,2.4199999999999986,NA,NA,NA,0.101018675721562,62,8.4,216,53,0.34,4.2,163,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1949,257,207,0,1.1,NA,NA,NA,0.11749999999999998,42,465,165,43,7.300000000000001,23,122,NA,160,NA,NA,2,NA,927.4000000000002,255,662.6000000000001,NA,1,NA
1950,183,225,0,0.3,NA,NA,NA,0.09307359307359313,94,253,131,33,0.46000000000000035,28,98,NA,117,NA,NA,2,NA,927.4000000000002,255,662.6000000000001,NA,2,NA
1951,217,231,0,0.2,NA,NA,NA,0.11403033586132182,70,57,161,119,7.62,26,42,NA,68.5,63,NA,2,1,927.4000000000002,255,662.6000000000001,NA,2,1
1952,216,207,0,1.05,20,12.940412589579426,61,0.13333333333333333,36,120,171,89,12.8,35,82,NA,105,NA,NA,6,NA,927.4000000000002,255,662.6000000000001,NA,3,NA
1953,228,240,0,0.13000000000000114,NA,NA,NA,0.13466183574879226,132,148,108,51,0.9,61,57,NA,67,NA,NA,1,NA,927.4000000000002,255,662.6000000000001,NA,1,NA
1954,192,227,0,0.4,NA,NA,NA,0.10057678442682047,36,37,191,89,2.28,11,102,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1955,260,177,0,0.9,2,3.7905231459578026,45,0.15966386554621848,14,2.8,163,110,1.7,3.6500000000000004,53,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1956,319,182,0.2,1.4199999999999988,NA,NA,NA,0.10208333333333332,33,356,149,78,8.86,74,71,NA,86,NA,NA,10,NA,927.4000000000002,255,662.6000000000001,NA,5,NA
1957,205,269,0.1,1.2199999999999989,1,1.3988743961840684,29,0.1538461538461538,100,22,169,34,0.2,8.8,135,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1958,269,221,0.1,1.5,1,5.399240438062223,12,0.12499999999999994,33,383,188,80,9.72,59.5,108,NA,134,NA,NA,11,NA,927.4000000000002,255,662.6000000000001,NA,7,NA
1959,300,169,0,0.9,NA,NA,NA,0.1111111111111111,26,130,143,19,0.6799999999999999,2.2,124,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1960,273,200,0,0.6,NA,NA,NA,0.09999999999999994,32,14,168,65,0.3,3.5,103,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1961,286,203,0,0.5,3,13.883447336985968,61,0.19999999999999996,21,1.7,182,75,0.1,1.6,107,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1962,181,192,0,1,20,34.97999862296721,61,0.13166953528399317,32,143,160,37,0.4,20,123,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1963,241,224,0.6,1.4,NA,NA,NA,0.171244277985851,24,63,200,193,0.6,2.5,7,NA,122,NA,NA,1,NA,927.4000000000002,255,662.6000000000001,NA,1,NA
1964,167,274,0,0.8,4,8.0710354441283,35,0.19999999999999996,142,29,132,33,0.5,5.7,99,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1965,224,223,0.3,1.4700000000000017,3,10.958358386448383,28,0.13207547169811323,19,55,204,129,1.4,8.9,75,NA,96,NA,NA,2,NA,927.4000000000002,255,662.6000000000001,NA,1,NA
1966,291,177,0.2,3.1,3,12.933277978366323,43,0.07692307692307689,31,24,146,65,5.24,14,81,NA,96,NA,NA,1,NA,927.4000000000002,255,662.6000000000001,NA,1,NA
1967,138,323,0.3,1.6,3,20.991379029972084,11,0.08823529411764701,117,122,206,104,2.1300000000000003,22,102,NA,115,121,NA,6,1,927.4000000000002,255,662.6000000000001,NA,3,1
1968,235,211,0.2,1.2,1,2.4982279577833997,1,0.1333333333333333,40,99,171,76,0.605,9.15,95,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1969,283,177,0.58,4.160000000000003,4,3.994661822262426,11,0.14174107142857145,23,234,154,74,4.8500000000000005,89.5,80,NA,124,NA,NA,3,NA,927.4000000000002,255,662.6000000000001,NA,2,NA
1970,241,174,0.24,1.6,5,21.98758846971853,14,0.1715686274509804,16,168,158,64,10.3,42.5,94,112,108.5,107,1,8,3,927.4000000000002,255,662.6000000000001,1,2,3
1971,200,217,0.21,0.7,NA,NA,NA,0.22916666666666669,18,7.3,199,150,1.48,7.15,49,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
1972,288,171,0.265,5.980000000000007,3,6.886771487058338,41,0.12347560975609756,40,102,131,80,0.37,1.4,51,NA,NA,NA,NA,NA,NA,927.4000000000002,255,662.6000000000001,NA,NA,NA
