comid,metric,p10,p25,p50,p75,p90,source,result_type
948070372,Peak_Dur_2,1,1,3,7,14,inferred,predicted
948070372,Peak_Dur_5,1,1,2,3,5,inferred,predicted
948070372,Peak_Fre_2,1,1,2,3,5,inferred,predicted
948070372,Peak_Fre_5,1,1,1,2,3,inferred,predicted
948070372,Peak_10,3273.9549669300895,6867.405329116639,10185.4700596795,13734.0950155631,17884.069381551002,model,predicted
948070372,Peak_2,574.744833616385,1099.25754407154,2050.07318900255,2716.09159565423,3330.4799328449603,model,predicted
948070372,Peak_5,1763.595,3710.0359999999996,6611.52,8927.569,12005.11,model,predicted
948070372,DS_Dur_WS,140.2525,178.75,212.933333333334,243.775,269.666666666667,model,predicted
948070372,DS_Mag_50,-3.38822719880838e-15,0,0.934794619855249,2.9078670503821,5.61420227277672,model,predicted
948070372,DS_Mag_90,1.31875760161991,3.46982186406452,7.36385435953026,15.9060132079728,24.0299450742553,model,predicted
948070372,DS_Tim,190.863333333334,216.5,239.675,270.1875,292.105,model,predicted
948070372,FA_Dur,2,3,5,7,13.4,obs,predicted
948070372,FA_Mag,7.30555963874039,17.5349675799067,43.7824402700457,107.674520890435,222.285548514732,model,predicted
948070372,FA_Tim,10.5,27.1125,42.6666666666667,50,61.8,model,predicted
948070372,Peak_Dur_10,1,1,1,2,3.4,obs,predicted
948070372,Peak_Fre_10,1,1,1,2,2,obs,predicted
948070372,SP_Dur,22.625,32.4375,52.3875,81.7729166666666,111.5,model,predicted
948070372,SP_Mag,43.3516301055252,127.086217780747,295.794011522683,667.082906859811,1403.98959943028,model,predicted
948070372,SP_ROC,0.048079693221675,0.0595744680851064,0.0759493670886077,0.106203007518797,0.177875188536953,obs,predicted
948070372,SP_Tim,151.6625,159,171.491666666667,184.30625,201.7725,model,predicted
948070372,Wet_BFL_Dur,45.45,65.5,85,105.375,134.1025,model,predicted
948070372,Wet_BFL_Mag_10,1.10725493123791,4.04963611815139,8.14724284820993,13.2443883075566,20.4564836736786,model,predicted
948070372,Wet_BFL_Mag_50,9.00091823813948,14.4620094931538,24.0866211028474,40.3992398977196,61.0858743311229,model,predicted
948070372,Wet_Tim,58.9875,76.3916666666667,86.2,96.5,110.270833333333,model,predicted
