p10,p25,p50,p75,p90,metric,comid,result_type
101,138.5,188,214.5,263.70000000000005,DS_Dur_WS,22549075,observed
186,220.75,269,303.25,323.5,DS_Tim,22549075,observed
1.91,2.6,3.2925,5,8.153,DS_Mag_50,22549075,observed
2.9,3.7,5.220999999999997,8.64425,11.953999999999999,DS_Mag_90,22549075,observed
2.2,3,4,6,7.800000000000004,FA_Dur,22549075,observed
4.969572489676799,8.577400268892072,13.009170693887164,21.994585004598918,43.09162213115036,FA_Mag,22549075,observed
2.6000000000000005,12.5,23,47.5,57.800000000000004,FA_Tim,22549075,observed
0.04192026009582481,0.05347157502329918,0.07846865083707193,0.1053362573099415,0.14835164835164838,SP_ROC,22549075,observed
13,29,74.5,129.25,165.5,SP_Dur,22549075,observed
5.620000000000001,39,210,872,3240.000000000001,SP_Mag,22549075,observed
120.6,147,170,200,248,SP_Tim,22549075,observed
20,42,79,144,186,Wet_BFL_Dur,22549075,observed
2.1,2.8500000000000005,3.89,7,10.799999999999997,Wet_BFL_Mag_10,22549075,observed
3.2,4.6,8.4,11.6,32.17999999999997,Wet_BFL_Mag_50,22549075,observed
23.200000000000003,47,77,106,127.19999999999999,Wet_Tim,22549075,observed
110.8,121.125,133.75,143.75,151.10000000000002,Peak_Tim_10,22549075,observed
98,110.5,135,151,168,Peak_Tim_2,22549075,observed
111.7,123.625,138.25,151,161.3,Peak_Tim_5,22549075,observed
1,1,1.5,2,2.1999999999999993,Peak_Dur_10,22549075,observed
1,1,3,6,12.600000000000009,Peak_Dur_2,22549075,observed
1,1,2,3,4.200000000000003,Peak_Dur_5,22549075,observed
4448.000000000001,4448.000000000001,4448.000000000001,4448.000000000001,4448.000000000001,Peak_10,22549075,observed
490,490,490,490,490,Peak_2,22549075,observed
2588.000000000001,2588.000000000001,2588.000000000001,2588.000000000001,2588.000000000001,Peak_5,22549075,observed
1,1,1,1,2,Peak_Fre_10,22549075,observed
1,1,2,4,6.200000000000003,Peak_Fre_2,22549075,observed
1,1,1,2,3.1000000000000014,Peak_Fre_5,22549075,observed
