p10,p25,p50,p75,p90,metric,comid,result_type
12.4,51,148,199,229.8,DS_Dur_WS,22591891,observed
176.10000000000002,219.25,325,367,408.5000000000001,DS_Tim,22591891,observed
0,0,0,13.0375,217.59999999999994,DS_Mag_50,22591891,observed
0,0,3.5400000000000036,58.07000000000001,393.67999999999984,DS_Mag_90,22591891,observed
2,2,2,3,4.800000000000001,FA_Dur,22591891,observed
5.1441212610711204,29.143194700755938,180.80842526882742,444.989222362183,626.4726729012499,FA_Mag,22591891,observed
0,0,1.5,5.25,7.800000000000001,FA_Tim,22591891,observed
0.03811766192712002,0.047489751171673394,0.0714285714285715,0.190868277226936,0.5598784194528874,SP_ROC,22591891,observed
10.599999999999998,56,122,176,196.59999999999997,SP_Dur,22591891,observed
30,133,304,503,609,SP_Mag,22591891,observed
84,131,180,264,286,SP_Tim,22591891,observed
30.5,66.5,119,187,243.5,Wet_BFL_Dur,22591891,observed
0,0,0.6695,15.19,70.67500000000001,Wet_BFL_Mag_10,22591891,observed
1.54,9.9125,173.25,328.875,414.5,Wet_BFL_Mag_50,22591891,observed
11.5,12.75,32,87.5,145.5,Wet_Tim,22591891,observed
82.6,116.5,173,199,214.6,Peak_Tim_10,22591891,observed
45,180.5,236.5,270.75,309.5,Peak_Tim_2,22591891,observed
40.199999999999996,46.5,50,173,206.29999999999995,Peak_Tim_5,22591891,observed
1,1,1,4.5,6.599999999999999,Peak_Dur_10,22591891,observed
6,10,31,123.5,141,Peak_Dur_2,22591891,observed
1.4,2,3,5,15.199999999999994,Peak_Dur_5,22591891,observed
737,737,737,737,737,Peak_10,22591891,observed
488,488,488,488,488,Peak_2,22591891,observed
706,706,706,706,706,Peak_5,22591891,observed
1,1,1,2,2.5999999999999996,Peak_Fre_10,22591891,observed
1,3,6,10,13,Peak_Fre_2,22591891,observed
1,1,2,2,4.399999999999999,Peak_Fre_5,22591891,observed
