comid,metric,p10,p25,p50,p75,p90,source,result_type
2803985,Peak_Dur_2,1,1,3,6,10,inferred,predicted
2803985,Peak_Dur_5,1,1,1,2,4,inferred,predicted
2803985,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2803985,Peak_Fre_5,1,1,1,2,2,inferred,predicted
2803985,Peak_10,94.8537886100385,162.253686466946,226.27516913158402,273.34236649996495,306.428126562928,model,predicted
2803985,Peak_2,30.735366475278,40.2745759681023,57.453706382351704,71.2438886444434,100.584198804436,model,predicted
2803985,Peak_5,52.237198704084996,90.0184466179295,153.971439630622,175.589150968908,201.791669014305,model,predicted
2803985,DS_Dur_WS,129.816666666666,168.65625,211.35,233.65,266.570833333333,model,predicted
2803985,DS_Mag_50,0,0.0203996340591867,0.0702376291940647,0.124715206711582,0.197060821241124,model,predicted
2803985,DS_Mag_90,0.0294070448133471,0.102751582914594,0.285507718090119,0.513579141807407,0.860370118927668,model,predicted
2803985,DS_Tim,193.0625,218,236.6,278.525,318.1875,model,predicted
2803985,FA_Dur,2,3,4,6,9,obs,predicted
2803985,FA_Mag,0.446693151919938,0.816222172152184,1.80988059415526,5.10010806189256,12.9946840420472,model,predicted
2803985,FA_Tim,9.3875,21,39.5666666666666,49.35,62,model,predicted
2803985,Peak_Dur_10,1,1,1,2,3,obs,predicted
2803985,Peak_Fre_10,1,1,1,1,2,obs,predicted
2803985,SP_Dur,24.3333333333333,36.8833333333334,63,116.375,140.0625,model,predicted
2803985,SP_Mag,2.86872146019289,6.43054219835123,17.4965774407488,38.3882743551388,76.667727736049,model,predicted
2803985,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
2803985,SP_Tim,151.09,167.075,178.5,196.5,216.995,model,predicted
2803985,Wet_BFL_Dur,53.5116666666667,75.1416666666667,97.3041666666667,121.5625,153.026666666667,model,predicted
2803985,Wet_BFL_Mag_10,0.0249593669216888,0.0917447972451308,0.200568415287173,0.338366467548525,0.495172932300667,model,predicted
2803985,Wet_BFL_Mag_50,0.267744376148729,0.487566862916522,0.849873331335449,1.69519873465901,2.45129840885682,model,predicted
2803985,Wet_Tim,42.9575,69.5833333333333,82.45,92.3083333333334,102.5,model,predicted
