p10,p25,p50,p75,p90,metric,comid,result_type
77.7,113.25,133,164.75,190.20000000000002,DS_Dur_WS,1680009,observed
265,279,295,314.5,349,DS_Tim,1680009,observed
86.69999999999999,107,127.5,150,162.05000000000007,DS_Mag_50,1680009,observed
125.96000000000004,138.35000000000002,175.15,203.47500000000002,235.41000000000014,DS_Mag_90,1680009,observed
2,2,3,5,7,FA_Dur,1680009,observed
150.7989667160806,195.999173683491,246.00501878524227,304.9945485851041,395.3988344932747,FA_Mag,1680009,observed
4.800000000000001,14,27,36,47.60000000000001,FA_Tim,1680009,observed
0.020328131252501,0.024135518952592125,0.02902496915538589,0.03698023176550784,0.0442248430824833,SP_ROC,1680009,observed
50,59,69,97.25,126.20000000000002,SP_Dur,1680009,observed
366.1,490,849,1435,3967.000000000006,SP_Mag,1680009,observed
167.89999999999998,197,225.5,235.75,246,SP_Tim,1680009,observed
74.7,108.5,153,181,198,Wet_BFL_Dur,1680009,observed
141.70000000000002,172,232.85000000000002,317.67499999999995,411.14000000000004,Wet_BFL_Mag_10,1680009,observed
267.40000000000003,366,511.5,728.25,993.2,Wet_BFL_Mag_50,1680009,observed
32.9,46.25,67,91.75,117.20000000000002,Wet_Tim,1680009,observed
79.80000000000001,82,91,139,155.2,Peak_Tim_10,1680009,observed
88.2,113,130.5,147,163.10000000000002,Peak_Tim_2,1680009,observed
69.8,90.25,112.5,135.5,169.5,Peak_Tim_5,1680009,observed
1,1,1,2,2.1999999999999993,Peak_Dur_10,1680009,observed
1,1,3,6,10,Peak_Dur_2,1680009,observed
1,1,1.5,3,4,Peak_Dur_5,1680009,observed
9276.000000000004,9276.000000000004,9276.000000000004,9276.000000000004,9276.000000000004,Peak_10,1680009,observed
3890,3890,3890,3890,3890,Peak_2,1680009,observed
6924,6924,6924,6924,6924,Peak_5,1680009,observed
1,1,1,1,1,Peak_Fre_10,1680009,observed
1,1,2,3,4,Peak_Fre_2,1680009,observed
1,1,1,2,2,Peak_Fre_5,1680009,observed
