Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1937,256,251,0.4,8.75,NA,NA,NA,0.08333333333333333,44,184,207,97,10.600000000000001,126,110,129,162,129,1,64,1,1473.1000000000026,91.5,615.6000000000001,1,5,1
1938,230,207,0.1,7,NA,NA,NA,0.08130081300813008,40,732,167,26,8.5,340.5,141,153,150,158,1,38,5,1473.1000000000026,91.5,615.6000000000001,1,1,2
1939,204,240,0.2,0.9700000000000017,NA,NA,NA,0.09999999999999999,57,153,183,112,10.100000000000001,34,71,NA,151.5,NA,NA,15,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1940,273,230,0.05,9.900000000000006,7,2.0886647701820102,58,0.16025641025641024,42,61,188,110,2.3,6.5,78,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1941,184,248,6,24.800000000000068,NA,NA,NA,0.06666666666666667,32,858,216,79,71.20000000000002,401,137,187.5,152.5,182,5,92,23,1473.1000000000026,91.5,615.6000000000001,2,4,5
1942,231,237,0.2,1.5,8,14.004782160728613,12,0.15384615384615385,40,83,197,131,16,37,66,NA,154.5,NA,NA,13,NA,1473.1000000000026,91.5,615.6000000000001,NA,4,NA
1943,217,280,0.1,6,NA,NA,NA,0.10555555555555556,56,29,224,122,7,19.5,102,NA,154,118,NA,10,1,1473.1000000000026,91.5,615.6000000000001,NA,5,1
1944,140,262,0.04,0.1,2,3.3874232959425896,73,0.19999999999999993,93,266,169,38,8.100000000000001,69.5,131,NA,145,145,NA,16,2,1473.1000000000026,91.5,615.6000000000001,NA,3,1
1945,220,217,0.07,0.4199999999999989,NA,NA,NA,0.18000000000000008,21,23,196,160,3.78,8.1,36,NA,163.5,NA,NA,4,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1946,178,215,0.02,0.2600000000000023,NA,NA,NA,0.209375,28,61,187,116,5.9,10.25,71,NA,82,NA,NA,3,NA,1473.1000000000026,91.5,615.6000000000001,NA,1,NA
1947,103,280,0,0.03,NA,NA,NA,0.5,121,11,159,132,0.1,0.6,27,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1948,237,208,0.01,0.1,NA,NA,NA,0.2554347826086957,38,14,170,153,0.2,0.6,17,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1949,151,242,0,0,6,8.00583335500151,17,0.27659574468085113,63,8.5,179,100,0.7800000000000001,8.15,79,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1950,NA,351,NA,NA,NA,NA,NA,0.75,157,0.2,194,167,0,0.07,27,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1952,218,227,0,0.2,NA,NA,NA,0.17647058823529413,56,458,171,71,1,7.1,100,NA,135.5,NA,NA,13,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1953,254,272,0,0.6,NA,NA,NA,1,59,0.4,213,134,0,0.3,79,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1954,NA,201,NA,NA,NA,NA,NA,0.14642857142857144,22,194,179,19,0.3,1,160,NA,173.5,NA,NA,3,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1957,255,264,0,0.1,NA,NA,NA,0.19999999999999996,100,0.7,164,64,0.1,0.4,100,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1958,174,215,0.1,0.6,NA,NA,NA,0.12499999999999997,23,195,192,39,2.5400000000000005,10,153,NA,186,NA,NA,5,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1959,134,344,0,0.1,NA,NA,NA,0.25000000000000006,196,1.2,148,125,0.1,0.1,23,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1960,NA,284,NA,NA,NA,NA,NA,0.75,101,0.5,183,71,0.1,0.4,112,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1966,231,189,0,0,NA,NA,NA,0.10344827586206891,94,9.4,95,54,0,3.55,41,NA,53,NA,NA,1,NA,1473.1000000000026,91.5,615.6000000000001,NA,1,NA
1967,203,233,0.1,0.2,NA,NA,NA,0.14285714285714282,162,657,71,17,0,0,54,NA,66,67,NA,2,1,1473.1000000000026,91.5,615.6000000000001,NA,1,1
1968,265,211,0.1,0.2,NA,NA,NA,0.16666666666666669,48,364,163,93,0.4,1.2,70,NA,159,NA,NA,1,NA,1473.1000000000026,91.5,615.6000000000001,NA,1,NA
1969,280,209,0.16,0.5099999999999995,NA,NA,NA,0.0986111111111111,41,66,168,58,5.15,31,110,NA,130.5,148,NA,9,1,1473.1000000000026,91.5,615.6000000000001,NA,2,1
1970,151,279,0.08,0.14,NA,NA,NA,0.13636363636363635,95,1.2,184,61,0.16,0.58,123,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1971,113,316,0.06,0.1439999999999999,NA,NA,NA,0.09449404761904764,166,1.6,150,86,0.25,0.33,64,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1972,212,281,0.07500000000000001,1,NA,NA,NA,0.13333333333333328,27,12,254,191,0.08,0.15,63,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1973,NA,213,NA,NA,6,4.872099982445018,47,0.09090909090909098,30,32,183,56,1.85,18,127,NA,162,NA,NA,3,NA,1473.1000000000026,91.5,615.6000000000001,NA,1,NA
1974,90,329,0.12,0.29500000000000043,6,1.1565316888923187,56,0.14285714285714285,138,2,191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1975,255,228,0.12,0.21599999999999994,NA,NA,NA,0.09317129629629638,33,9.8,195,142,0.643,1.2,53,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1976,117,261,0.11,0.20400000000000007,NA,NA,NA,0.081081081081081,59,4.2,202,85,0.134,0.98,117,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1977,202,289,0.12,1.4700000000000017,NA,NA,NA,0.12499999999999993,34,0.29,255,243,0.10200000000000004,0.16,12,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1978,349,180,1.9,29,NA,NA,NA,0.09722222222222221,21,1300,159,34,13.3,64,125,151,141.5,155,1,28,6,1473.1000000000026,91.5,615.6000000000001,1,6,3
1979,258,224,1.25,5.030000000000001,4,4.079849720067052,42,0.07417582417582418,39,601,185,22,15,108.5,163,NA,164.5,178,NA,37,1,1473.1000000000026,91.5,615.6000000000001,NA,4,1
1980,136,310,15,25,NA,NA,NA,0.03571428571428571,162,7790,148,32,71,590.5,116,139,119,128,25,144,40,1473.1000000000026,91.5,615.6000000000001,3,3,2
1981,220,233,0.16,1.3,NA,NA,NA,0.10475444096133746,49,72,184,104,9.66,20.5,80,NA,160.5,NA,NA,5,NA,1473.1000000000026,91.5,615.6000000000001,NA,4,NA
1982,267,214,0.33,35.60000000000002,6,8.236088438189768,59,0.23880597014925373,15,82,199,112,9.05,19.5,87,NA,168,NA,NA,7,NA,1473.1000000000026,91.5,615.6000000000001,NA,3,NA
1983,65,337,23,30.6,7,20.98775210308904,40,0.04262877442273535,131,895,206,91,168,711,115,150,124,191,19,164,62,1473.1000000000026,91.5,615.6000000000001,3,7,7
1984,39,339,0.19,0.36400000000000005,NA,NA,NA,0.15331196581196577,216,61,123,87,38,61,36,NA,70,NA,NA,15,NA,1473.1000000000026,91.5,615.6000000000001,NA,4,NA
1985,161,232,0.01,1.2,NA,NA,NA,0.16163500678426057,33,7.9,199,187,4.76,18,12,NA,106.5,NA,NA,2,NA,1473.1000000000026,91.5,615.6000000000001,NA,2,NA
1986,NA,212,NA,NA,NA,NA,NA,0.0680810028929604,41,195,171,144,3.1,8.3,27,NA,137,NA,NA,7,NA,1473.1000000000026,91.5,615.6000000000001,NA,5,NA
1987,129,261,0.48,0.762,3,50.949664633296806,9,0.07692307692307698,72,5.9,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1988,NA,224,NA,NA,NA,NA,NA,0.2281746031746032,94,65,130,106,0.975,7.7,24,NA,109,NA,NA,5,NA,1473.1000000000026,91.5,615.6000000000001,NA,3,NA
1989,129,276,1.4,2.3200000000000003,4,7.909571265202137,26,0.16666666666666663,45,6.6,231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
1990,140,265,1.2,1.9,6,2.801704586665278,0,0.014185110663983917,22,2,243,204,1.3,2.2,39,NA,NA,NA,NA,NA,NA,1473.1000000000026,91.5,615.6000000000001,NA,NA,NA
