comid,metric,p10,p25,p50,p75,p90,source,result_type
22557922,Peak_Dur_2,1,1,3,7,16,inferred,predicted
22557922,Peak_Dur_5,1,1,1,3,4.8,inferred,predicted
22557922,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22557922,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22557922,Peak_10,1765.02971441203,3037.165938328,4034.3524754172295,6853.198380566801,9449.803955433821,model,predicted
22557922,Peak_2,199.494387591471,359.827345679689,622.464450649593,927.4913932521561,1237.0805575408301,model,predicted
22557922,Peak_5,1068.4,1662.1629999999998,2107.824,3024.89,4730.031,model,predicted
22557922,DS_Dur_WS,80.7875,113.141666666667,154.383333333333,198.025,245.414166666667,model,predicted
22557922,DS_Mag_50,1.59153947311275,5.32673887494532,11.9087192993587,22.8608733061967,38.0815233451925,model,predicted
22557922,DS_Mag_90,5.45267282802672,12.3046058958499,23.4241714291798,37.3513419989881,65.9218970700156,model,predicted
22557922,DS_Tim,220.7975,266.8875,293,315.85,335.553333333334,model,predicted
22557922,FA_Dur,2,3,4,7,9,obs,predicted
22557922,FA_Mag,13.3105722202482,28.9586170594065,75.6697914975951,171.836306184781,376.900897612717,model,predicted
22557922,FA_Tim,9,22.9,40.6833333333334,50.84375,62,model,predicted
22557922,Peak_Dur_10,1,1,1,2,3.2,obs,predicted
22557922,Peak_Fre_10,1,1,1,1,2,obs,predicted
22557922,SP_Dur,37.445,59.7375,87.9,125.833333333333,157.905,model,predicted
22557922,SP_Mag,60.6300720523113,124.72946847682,282.327000151277,696.722418917505,1491.15482501382,model,predicted
22557922,SP_ROC,0.0426683716965046,0.055194810813607303,0.0714285714285714,0.102555203630074,0.166666666666667,obs,predicted
22557922,SP_Tim,144.295,161.5,186.9875,216.725,237.6025,model,predicted
22557922,Wet_BFL_Dur,44.595,67.80625,102.458333333333,138.3125,171.9125,model,predicted
22557922,Wet_BFL_Mag_10,5.78261731145746,14.3976721339587,25.6194745598381,43.3186724218144,72.1799469300964,model,predicted
22557922,Wet_BFL_Mag_50,18.9868968279628,34.4926785794622,55.3667629826477,83.4755711836482,142.411569149465,model,predicted
22557922,Wet_Tim,43.68,68.59375,85.1458333333333,99,113,model,predicted
