comid,metric,p10,p25,p50,p75,p90,source,result_type
2804929,Peak_Dur_2,1,1,3,6,10,inferred,predicted
2804929,Peak_Dur_5,1,1,1,2,4,inferred,predicted
2804929,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2804929,Peak_Fre_5,1,1,1,2,2,inferred,predicted
2804929,Peak_10,991.88329748155,1489.58825274771,2022.85543261978,2357.2497630959197,2542.2185314850303,model,predicted
2804929,Peak_2,287.534668318413,328.479789726257,394.13756593785104,500.73749961362097,713.477782691787,model,predicted
2804929,Peak_5,586.872592315961,796.01907810112,1373.67657836932,1510.54897475477,1564.3028320952499,model,predicted
2804929,DS_Dur_WS,150.56,181,211.833333333333,228.78125,256.405,model,predicted
2804929,DS_Mag_50,-8.26738677517369e-16,0,0.2455665181612,0.747273464105043,1.38577383505405,model,predicted
2804929,DS_Mag_90,0.382368813501596,1.14775214532159,2.79825819645764,4.00039783019865,5.63881821832035,model,predicted
2804929,DS_Tim,199.4875,218.416666666667,233.75,260,284.833333333333,model,predicted
2804929,FA_Dur,2,3,4,6,9,obs,predicted
2804929,FA_Mag,3.34898763234477,5.72437462535043,10.2721948934759,20.4934372618314,56.4723154876015,model,predicted
2804929,FA_Tim,11.5833333333333,22.0125,38.5708333333334,49,60.41,model,predicted
2804929,Peak_Dur_10,1,1,1,2,3,obs,predicted
2804929,Peak_Fre_10,1,1,1,1,2,obs,predicted
2804929,SP_Dur,26.3,36.1666666666667,51.6833333333334,75.64375,111.75,model,predicted
2804929,SP_Mag,32.1048894815995,65.4070623451267,132.295953350257,213.195296659038,380.22130274414,model,predicted
2804929,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
2804929,SP_Tim,159.196666666666,171,179.8,189.55,201.2,model,predicted
2804929,Wet_BFL_Dur,61.2333333333333,77,92.5416666666667,109.325,133.83,model,predicted
2804929,Wet_BFL_Mag_10,0.239459658200762,1.03571327982509,2.11937642272226,4.01668176684776,5.39740610413267,model,predicted
2804929,Wet_BFL_Mag_50,4.72496180169579,7.8246653500889,14.7643138505475,17.3681185593118,26.0457157978306,model,predicted
2804929,Wet_Tim,59.59,72.875,80.6,90.5416666666667,100.016666666667,model,predicted
