Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1929,172,342,3.7,7.5,8,21.924512971576963,63,0.07692307692307698,55,5.5,287,176,3.65,10,111,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
1930,62,309,1.6,2.2,NA,NA,NA,0.06666666666666672,47,4.8,262,114,6,7.5,148,NA,166,NA,NA,1,NA,12740.000000000002,296,3160.0000000000023,NA,1,NA
1931,147,298,3,7,NA,NA,NA,0.09999999999999998,54,6,244,239,2.88,6,5,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
1932,286,181,6,37.5,NA,NA,NA,0.052083333333333336,46,12300,135,56,34,126,79,NA,105.5,109.5,NA,33,3,12740.000000000002,296,3160.0000000000023,NA,4,2
1933,244,201,4.2,8.5,NA,NA,NA,0.04257246376811594,76,481,125,24,6.15,153,101,NA,115,NA,NA,5,NA,12740.000000000002,296,3160.0000000000023,NA,2,NA
1934,259,199,4,6,NA,NA,NA,0.07142857142857142,49,575,150,71,7.5,19,79,NA,119,92,NA,6,1,12740.000000000002,296,3160.0000000000023,NA,2,1
1935,236,250,4.85,6.5,5,9.00476729104098,46,0.07019704433497537,34,139,216,124,41.900000000000006,116.5,92,NA,147.5,NA,NA,18,NA,12740.000000000002,296,3160.0000000000023,NA,4,NA
1936,NA,224,NA,NA,NA,NA,NA,0.06897463002114165,33,173,191,71,8,95,120,NA,139.5,NA,NA,12,NA,12740.000000000002,296,3160.0000000000023,NA,2,NA
1937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,138,252,2.7,3.8,NA,NA,NA,0.06153846153846159,25,6.5,227,187,6.9,22,40,NA,68,NA,NA,4,NA,12740.000000000002,296,3160.0000000000023,NA,2,NA
1948,90,304,0,1.5,NA,NA,NA,0.11764705882352938,87,3.8,217,193,3.8,5.5,24,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
1949,120,287,0,0.8100000000000009,NA,NA,NA,0.08893280632411066,51,4.9,236,208,2.4400000000000004,5.5,28,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
1950,66,317,0,0,10,4.703636537160858,40,0.10555555555555553,74,2.6,243,202,2.6,5.1,41,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
1951,199,261,0,0.6400000000000035,NA,NA,NA,0.16666666666666663,44,4.3,217,200,0.8900000000000002,4.3,17,NA,NA,NA,NA,NA,NA,12740.000000000002,296,3160.0000000000023,NA,NA,NA
