Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1932,304,166,0,0.2,NA,NA,NA,0.3907563025210084,32,403,134,59,0,10,75,NA,87,NA,NA,1,NA,1740,755,1340,NA,1,NA
1933,251,194,0,0.2,NA,NA,NA,0.33333333333333326,12,106,182,78,0.2,0.3,104,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1934,294,164,0,0.1,NA,NA,NA,0.33333333333333326,12,145,152,73,0.1,0.2,79,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1935,272,218,0,0.2,NA,NA,NA,0.25000000000000006,25,605,193,101,0.2,4.1,92,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1936,280,201,0,0.4,NA,NA,NA,0.3622448979591837,11,119,190,66,0.2,15.5,124,NA,135,NA,NA,1,NA,1740,755,1340,NA,1,NA
1937,250,221,0.1,0.6,NA,NA,NA,0.34097446961524636,43,659,178,63,6.800000000000001,42,115,NA,171,NA,NA,1,NA,1740,755,1340,NA,1,NA
1938,276,205,0.2,0.4,6,587.754851559395,71,0.13095238095238093,15,167,190,85,0.4,103,105,NA,133,NA,NA,1,NA,1740,755,1340,NA,1,NA
1939,284,174,0,0.1,NA,NA,NA,0.5,11,49,163,48,0.1,0.2,115,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1940,241,205,0,0.3,NA,NA,NA,0.15,20,1570,185,93,0.2,26,92,149,165,165,1,4,2,1740,755,1340,1,2,2
1941,NA,239,NA,NA,NA,NA,NA,0.25,50,875,189,109,0.4,74,80,NA,159,NA,NA,2,NA,1740,755,1340,NA,2,NA
1942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1951,184,239,0.3,0.4,NA,NA,NA,0.1538461538461538,78,251,161,123,7.74,38,38,NA,63,NA,NA,3,NA,1740,755,1340,NA,3,NA
1952,207,215,0.1,0.6,4,1.2690239052155392,2,0.14285714285714282,45,1010,170,113,0.8,74,57,NA,105,NA,NA,3,NA,1740,755,1340,NA,3,NA
1953,267,228,0.3,1,NA,NA,NA,0.1597014925373134,15,33,213,157,0.6,6.4,56,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1954,213,241,0.1,0.3,7,1.0934647218738474,19,0.3484848484848485,50,38,191,62,0.3,8.5,129,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1955,264,173,0.1,0.4,5,5.739933075964394,62,0.2317073170731707,20,282,153,65,0.2,0.4,88,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1956,274,229,0.1,0.3,NA,NA,NA,0.14955357142857142,80,325,149,78,15.610000000000003,74,71,83,84,82,1,3,2,1740,755,1340,1,2,1
1957,226,251,0.1,0.2,NA,NA,NA,0.3809523809523809,15,109,236,99,0.1,0.3,137,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1958,267,217,0.4,2.1400000000000006,NA,NA,NA,0.16666666666666666,29,905,188,77,27.6,140,111,NA,182,183,NA,3,1,1740,755,1340,NA,1,1
1959,319,157,0.1,0.6,2,3.5927486363541714,6,0.4285714285714285,10,86,147,29,0.1,0.4,118,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1960,174,222,0,0.1,1,2.7979150180931582,46,0.5,86,223,136,26,0.2,3.9000000000000004,110,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1961,176,314,0,0.1,NA,NA,NA,1,145,3.1,169,139,0.1,0.1,30,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1962,202,169,0,0.2,NA,NA,NA,0.2413793103448275,9,286,160,36,0.2,19,124,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
1963,232,233,0.1,0.6900000000000005,NA,NA,NA,0.24583333333333335,29,203,204,199,0.1,3.1,5,NA,122,122,NA,2,1,1740,755,1340,NA,1,1
1964,309,130,0.1,0.2,6,1.742415955624903,35,0.5320060483870968,14,412,116,17,0.1,0.2,99,NA,NA,NA,NA,NA,NA,1740,755,1340,NA,NA,NA
