Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1993,NA,339,NA,NA,1,26.999782167810256,0,0.3683510638297872,158,284,181,87,0.21399999999999997,77,94,NA,109,123,NA,5,2,1657.9999999999998,654,1184,NA,3,2
1994,92,376,1.3,6.370000000000002,3,49.97499274358955,1,0.2761904761904762,81,31,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
1995,119,360,12,40.2,1,3.79976789069346,0,0.18181818181818182,182,562,178,86,0,14.5,92,161,160,160,1,6,2,1657.9999999999998,654,1184,1,3,1
1996,111,333,19,58,2,61.99844681553471,9,0.18181818181818182,51,41,282,169,6.94,38,113,NA,134.5,NA,NA,4,NA,1657.9999999999998,654,1184,NA,2,NA
1997,110,355,4.75,26,3,44.99674665092523,2,0.21980676328502413,172,146,183,105,13,168,78,114,103,114,1,13,3,1657.9999999999998,654,1184,1,2,1
1998,NA,334,NA,NA,1,23.99988098606915,2,0.06526360544217688,111,306,223,124,39.900000000000006,198,99,125,129,127.5,1,12,2,1657.9999999999998,654,1184,1,3,2
1999,NA,336,NA,NA,1,126.97984532382395,1,0.2558139534883721,128,242,208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2000,4,366,9.05,19.800000000000004,2,33.99711048573613,3,0.2895833333333333,62,33,304,NA,NA,NA,NA,NA,136,NA,NA,1,NA,1657.9999999999998,654,1184,NA,1,NA
2001,NA,346,NA,NA,NA,NA,NA,0.13953488372093015,87,62,259,255,8.600000000000001,30,4,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2002,40,339,3.65,7.830000000000003,4,33.35984075428673,5,0.162082388228354,51,18.7,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2003,NA,342,NA,NA,4,17.903368810984105,13,0.20843373493975906,192,44.5,150,137,0,9.05,13,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2004,116,336,4.25,34.900000000000006,2,38.99907800508944,8,0.16568047337278108,183,162,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2005,109,345,21.6,77.5,3,12.198862948146186,7,0.1381578947368421,167,163,178,92,24.14,65.65,86,NA,140,NA,NA,2,NA,1657.9999999999998,654,1184,NA,2,NA
2006,NA,285,NA,NA,3,58.78228216833392,14,0.14054340422311362,12,184,273,185,6.750000000000002,50.5,88,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2007,43,349,0,0.7640000000000001,3,47.49894439029657,7,0.17602686266603468,198,14.2,151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2008,NA,350,NA,NA,NA,NA,NA,0.2510056529575618,186,123,164,138,1.6800000000000008,22.75,26,NA,117,NA,NA,1,NA,1657.9999999999998,654,1184,NA,1,NA
2009,118,348,0,7.183999999999995,1,6.872119456353033,10,0.29521736581361957,188,37.1,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2010,152,347,0,30.760000000000012,5,26.166498182511088,13,0.21640179358300154,193,245,154,54,0,18.85,100,NA,111,NA,NA,3,NA,1657.9999999999998,654,1184,NA,1,NA
2011,68,350,0,0.9850000000000002,18,20.697395575889296,53,0.23461606510969568,171,1190,179,46,0.12,12.165,133,NA,175,175,NA,2,1,1657.9999999999998,654,1184,NA,1,1
2012,62,367,0,0,4,3.367198398244897,7,0.4314868804664723,76,8.34,291,239,0,0.01,52,NA,NA,NA,NA,NA,NA,1657.9999999999998,654,1184,NA,NA,NA
2013,NA,335,NA,NA,NA,NA,NA,0.725708322231104,247,687,88,26,0,2.71,62,NA,84,NA,NA,1,NA,1657.9999999999998,654,1184,NA,1,NA
2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
