Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1957,NA,220,NA,NA,4,229.00228122220042,0,NA,11,292,209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1964,NA,251,NA,NA,NA,NA,NA,1,17,190,234,232,1.9,158,2,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1965,104,298,0,206.20000000000002,4,162.0016274913039,2,0.10828025477707007,34,179,264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1966,125,273,42,174,8,135.0026190894163,20,0.16197916666666667,177,1350,96,60,13.8,148,36,NA,53,53,NA,2,2,12620.000000000013,3590,6202.000000000002,NA,1,1
1967,167,235,7,10,1,168.00017520748656,6,0.1,13,162,222,190,11,84,32,NA,115,NA,NA,1,NA,12620.000000000013,3590,6202.000000000002,NA,1,NA
1968,241,226,12,90,NA,NA,NA,0.125,63,3550,163,127,9,11,36,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1969,182,202,26,64.70000000000002,7,116.9513535204568,2,0.2242216117216117,50,20600,152,51,15,584,101,131.5,128,128,7,16,10,12620.000000000013,3590,6202.000000000002,2,3,3
1970,17,365,15,87,4,86.98026900689922,16,0.10526315789473684,210,1460,155,137,31,84,18,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1971,55,323,97,143.60000000000002,6,90.003473282056,12,0.11257309941520467,47,81,276,260,13,68,16,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
1972,252,142,8,11.900000000000006,1,145.99965955916352,1,0.2133227597145123,29,190,113,101,14,179,12,NA,NA,NA,NA,NA,NA,12620.000000000013,3590,6202.000000000002,NA,NA,NA
