comid,metric,p10,p25,p50,p75,p90,source,result_type
22554826,Peak_Dur_2,1,1,4,10,29,inferred,predicted
22554826,Peak_Dur_5,1,1,2,3,6,inferred,predicted
22554826,Peak_Fre_2,1,1,2,3,5,inferred,predicted
22554826,Peak_Fre_5,1,1,1,2,3,inferred,predicted
22554826,Peak_10,982.534804924687,1422.2307697893,1591.18028472483,1833.63957567754,2808.9574240156603,model,predicted
22554826,Peak_2,168.664816814119,207.380494623745,283.8306101793,477.965914943349,869.06610497173,model,predicted
22554826,Peak_5,559.3036,804.9933,920.7744,1144.4389999999999,2036.109,model,predicted
22554826,DS_Dur_WS,85.86,113.15,146.8,178.116666666667,206.8875,model,predicted
22554826,DS_Mag_50,4.60603745915979,6.96988412252158,9.01418977109843,12.347061088533,16.5723409686594,model,predicted
22554826,DS_Mag_90,5.47834318242508,9.43492089084354,13.9498319991255,19.6040420214411,31.348189527493,model,predicted
22554826,DS_Tim,265.585,285.625,297.983333333334,313.125,331.404166666666,model,predicted
22554826,FA_Dur,2,3,4,6,8,obs,predicted
22554826,FA_Mag,8.53171763851492,16.494330442004,26.6923190236376,53.6756061035325,126.887461888959,model,predicted
22554826,FA_Tim,9,28.075,41.275,50,61.6408333333333,model,predicted
22554826,Peak_Dur_10,1,1,1,2,4,obs,predicted
22554826,Peak_Fre_10,1,1,1,1,2,obs,predicted
22554826,SP_Dur,62.125,80.95,106.958333333333,141.425,167.6625,model,predicted
22554826,SP_Mag,52.1532254874163,79.8110143080037,139.93058248218,295.823624698284,587.311663125047,model,predicted
22554826,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
22554826,SP_Tim,146.051666666667,163,192.5625,219.425,235.334166666667,model,predicted
22554826,Wet_BFL_Dur,46.5475,64.3625,97.6458333333333,130.175,157.516666666666,model,predicted
22554826,Wet_BFL_Mag_10,7.06295529308762,11.2577131152175,16.4127978362712,25.1027966938325,41.9232866822466,model,predicted
22554826,Wet_BFL_Mag_50,15.7756452844852,26.5120329072603,42.4457015381101,70.6640613568798,104.402129137401,model,predicted
22554826,Wet_Tim,47.5,69.1625,89.475,102.40625,121.525,model,predicted
