p10,p25,p50,p75,p90,metric,comid,result_type
131,167.5,202,238,275.5,DS_Dur_WS,22535256,observed
215.2,230,256,294,328.6,DS_Tim,22535256,observed
0,0,0.03,0.12125,0.5375,DS_Mag_50,22535256,observed
0.04549999999999997,0.11425000000000005,0.6100000000000008,2.7,8.640000000000004,DS_Mag_90,22535256,observed
2,3,6,10,15,FA_Dur,22535256,observed
2.4717428811835385,3.653811452763241,5.689780081980791,18.014126798068602,44.982794921167404,FA_Mag,22535256,observed
4,13,28,46,64,FA_Tim,22535256,observed
0.06551192145862553,0.09383632596685082,0.125,0.1929411764705882,0.2885854341736695,SP_ROC,22535256,observed
28.6,50,75,124,172.60000000000002,SP_Dur,22535256,observed
23.8,33.5,86,227.5,517.6000000000003,SP_Mag,22535256,observed
113,154,179,199,216.2,SP_Tim,22535256,observed
26.6,39,69,113,142.20000000000002,Wet_BFL_Dur,22535256,observed
0,0.183,0.7600000000000001,7.1,16.80000000000001,Wet_BFL_Mag_10,22535256,observed
0.22400000000000003,3,15,33,106.70000000000034,Wet_BFL_Mag_50,22535256,observed
50.2,67,92,127,142.4,Wet_Tim,22535256,observed
63.8,129.25,134,152.875,160,Peak_Tim_10,22535256,observed
85,129.5,144,166.25,184.35000000000002,Peak_Tim_2,22535256,observed
81.8,130.5,136,158.25,176.8,Peak_Tim_5,22535256,observed
1,1,2,3,4.499999999999998,Peak_Dur_10,22535256,observed
1,2,5.5,20.75,58.10000000000001,Peak_Dur_2,22535256,observed
1,1.5,2,4.5,7.199999999999999,Peak_Dur_5,22535256,observed
1491.0000000000005,1491.0000000000005,1491.0000000000005,1491.0000000000005,1491.0000000000005,Peak_10,22535256,observed
161.5,161.5,161.5,161.5,161.5,Peak_2,22535256,observed
772.6000000000005,772.6000000000005,772.6000000000005,772.6000000000005,772.6000000000005,Peak_5,22535256,observed
1,1,1.5,2,2,Peak_Fre_10,22535256,observed
1,1,2.5,4,6,Peak_Fre_2,22535256,observed
1,1,2,2.5,3,Peak_Fre_5,22535256,observed
