p10,p25,p50,p75,p90,metric,comid,result_type
101,149,214,235,248.59999999999997,DS_Dur_WS,17663007,observed
213,227,255,305.5,351,DS_Tim,17663007,observed
0,0,0,0.16999999999999998,1.72,DS_Mag_50,17663007,observed
0,0.055,2.9,6.120000000000001,9.595999999999993,DS_Mag_90,17663007,observed
1.4000000000000004,2.5,5,12,18.799999999999997,FA_Dur,17663007,observed
3.372115760057974,3.7959585511816165,13.993666005350285,37.9856966682451,264.16401623117474,FA_Mag,17663007,observed
3.600000000000003,19.5,47,52.5,63.2,FA_Tim,17663007,observed
0.07407407407407407,0.08364908190032061,0.11813953488372092,0.15134980759980765,0.17501025290498978,SP_ROC,17663007,observed
27.6,33.5,45,152.5,167,SP_Dur,17663007,observed
17.6,122,233,570.5,781.2,SP_Mag,17663007,observed
152.4,171,187,199,211.39999999999998,SP_Tim,17663007,observed
39,70.5,102,121.5,135,Wet_BFL_Dur,17663007,observed
0,0.6700000000000003,4.710000000000001,18.8,42.220000000000006,Wet_BFL_Mag_10,17663007,observed
5.960000000000001,14.5,71,148.25,231.90000000000003,Wet_BFL_Mag_50,17663007,observed
58.2,77,96,109,118,Wet_Tim,17663007,observed
104.1,116.25,131,145.75,157.9,Peak_Tim_10,17663007,observed
102.5,126.25,136.25,153.625,176,Peak_Tim_2,17663007,observed
107.6,119,134.5,139.25,141.10000000000002,Peak_Tim_5,17663007,observed
1,1,1,1.5,2.4000000000000004,Peak_Dur_10,17663007,observed
1,2.75,7,10.25,18,Peak_Dur_2,17663007,observed
1.6,2,2,3.5,5,Peak_Dur_5,17663007,observed
3756.0000000000005,3756.0000000000005,3756.0000000000005,3756.0000000000005,3756.0000000000005,Peak_10,17663007,observed
720,720,720,720,720,Peak_2,17663007,observed
2174.0000000000005,2174.0000000000005,2174.0000000000005,2174.0000000000005,2174.0000000000005,Peak_5,17663007,observed
1,1,1,1,1,Peak_Fre_10,17663007,observed
1,2,3.5,4.25,6,Peak_Fre_2,17663007,observed
1,1,1,2,2.8000000000000007,Peak_Fre_5,17663007,observed
