comid,metric,p10,p25,p50,p75,p90,source,result_type
2804621,Peak_Dur_2,1,1,3,6,10,inferred,predicted
2804621,Peak_Dur_5,1,1,1,2,4,inferred,predicted
2804621,Peak_Fre_2,1,1,2,3,5,inferred,predicted
2804621,Peak_Fre_5,1,1,1,2,2,inferred,predicted
2804621,Peak_10,359.842230136,463.986301655698,545.1993554119,664.775057520971,949.569583071377,model,predicted
2804621,Peak_2,94.1018003100506,148.945799871632,215.97538949347,266.015887654105,580.291849552951,model,predicted
2804621,Peak_5,253.020177178825,376.41271377815104,415.434071814572,502.516836863629,727.88223315516,model,predicted
2804621,DS_Dur_WS,131.035,165.2875,196.775,227.075,258.1175,model,predicted
2804621,DS_Mag_50,0.0146689972365783,0.129097047756674,0.349944085647978,0.508101466303613,0.708428128578931,model,predicted
2804621,DS_Mag_90,0.472446089850231,0.954246037506242,1.61066624911342,2.41513560271133,3.37618613699547,model,predicted
2804621,DS_Tim,192.09,213.25,237.1875,261.025,286.67,model,predicted
2804621,FA_Dur,2,3,4,6,9,obs,predicted
2804621,FA_Mag,1.49803348857361,2.5872977380662,4.9692822578161,12.2156266463229,26.6666511707596,model,predicted
2804621,FA_Tim,9,22.8125,38.1833333333334,45,57,model,predicted
2804621,Peak_Dur_10,1,1,1,2,3,obs,predicted
2804621,Peak_Fre_10,1,1,1,1,2,obs,predicted
2804621,SP_Dur,25,34.2,50.3125,87.75,121.64,model,predicted
2804621,SP_Mag,15.4656262486271,33.2281283754745,71.4387747846312,144.446513537983,269.590550710874,model,predicted
2804621,SP_ROC,0.0377445093584334,0.0500000000000001,0.0666666666666667,0.0943396226415094,0.151475888975889,obs,predicted
2804621,SP_Tim,153.49,169,176.5,193.55,213.705,model,predicted
2804621,Wet_BFL_Dur,56.04,74.61875,96.3875,123.48125,153.425,model,predicted
2804621,Wet_BFL_Mag_10,0.539889731877655,1.05670725407755,1.69001586592079,2.76586148604977,4.28129442110361,model,predicted
2804621,Wet_BFL_Mag_50,2.48774355018298,4.51709382444171,7.6174178889629,10.8919037633974,16.0936708044905,model,predicted
2804621,Wet_Tim,43.59,61.8,76.95,90.6895833333334,101.715,model,predicted
