Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1972,86,306,0.3,2.2,NA,NA,NA,0.15624999999999997,96,8.9,210,176,0.29,0.615,34,NA,NA,NA,NA,NA,NA,216,114,180,NA,NA,NA
1973,189,202,0.5,0.8300000000000008,4,10.91664695443071,8,0.07499999999999998,18,35,184,158,0.6,2.8499999999999996,26,NA,109,NA,NA,3,NA,216,114,180,NA,3,NA
1974,NA,290,NA,NA,3,19.967524738577502,6,0.10999999999999999,104,227,186,161,0.9,2.1,25,182,108.5,182,1,2,1,216,114,180,1,2,1
1975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1978,180,223,0.235,0.42,5,2.2826488888641157,27,0.06329113924050639,12,31,211,145,0.462,2,66,NA,NA,NA,NA,NA,NA,216,114,180,NA,NA,NA
1979,168,271,0.20500000000000002,0.55,5,1.3045176200056718,23,0.10960960960960955,90,68,181,144,0.16,0.75,37,NA,102,NA,NA,1,NA,216,114,180,NA,1,NA
1980,125,282,0.14,0.19,3,21.981405762335275,18,0.09523809523809519,91,34,191,118,0.6,1.4,73,NA,138,141,NA,3,1,216,114,180,NA,3,1
1981,161,239,0.22,0.34,5,3.047607560354037,11,0.09090909090909098,36,10,203,162,0.14,0.45,41,NA,NA,NA,NA,NA,NA,216,114,180,NA,NA,NA
