Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1960,NA,286,NA,NA,NA,NA,NA,0.12000000000000005,151,476,135,21,0,63,114,NA,130,NA,NA,1,NA,3756.0000000000005,720,2174.0000000000005,NA,1,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,162,315,0,7.9700000000000015,NA,NA,NA,0.15476190476190485,154,713,161,36,0,84,125,NA,146.5,NA,NA,2,NA,3756.0000000000005,720,2174.0000000000005,NA,2,NA
1963,235,231,1.7,7.9,5,18.879432541871047,29,0.11813953488372092,25,529,206,95,2.200000000000002,136,111,123,161.5,122,1,7,2,3756.0000000000005,720,2174.0000000000005,1,4,1
1964,156,285,0,0,3,17.980192807512918,50,0.14793771043771048,168,466,117,17,0,0,100,NA,NA,NA,NA,NA,NA,3756.0000000000005,720,2174.0000000000005,NA,NA,NA
1965,81,363,0,2.9,NA,NA,NA,0.17857142857142858,167,216,196,121,1.5,18,75,NA,90,NA,NA,3,NA,3756.0000000000005,720,2174.0000000000005,NA,2,NA
1966,214,255,0,0.6,4,3.6594057004637075,0,0.1875,104,11,151,73,1.6600000000000001,11,78,NA,NA,NA,NA,NA,NA,3756.0000000000005,720,2174.0000000000005,NA,NA,NA
1967,214,263,0.255,4,2,819.9329557313625,66,0.07692307692307693,54,351,209,106,7.3500000000000005,160.5,103,166,115,140.5,1,10,2,3756.0000000000005,720,2174.0000000000005,1,5,2
1968,107,360,0,0,1,1.8996658589965942,0,0.08823529411764701,74,0.72,286,175,0,3,111,NA,NA,NA,NA,NA,NA,3756.0000000000005,720,2174.0000000000005,NA,NA,NA
1969,237,225,1.2,4.6,NA,NA,NA,0.06666666666666667,34,164,191,90,59,243,101,NA,128,116,NA,18,1,3756.0000000000005,720,2174.0000000000005,NA,7,1
1970,106,314,3.8499999999999996,7.6,7,3.932511401899526,10,0.15936507936507935,156,612,158,62,38.300000000000004,115,96,NA,131.5,NA,NA,7,NA,3756.0000000000005,720,2174.0000000000005,NA,4,NA
1971,NA,354,NA,NA,2,13.993666005350285,9,0.13636363636363646,171,32,183,129,1.8,15,54,NA,NA,NA,NA,NA,NA,3756.0000000000005,720,2174.0000000000005,NA,NA,NA
1972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1973,235,210,1.8,16.599999999999994,4,38.981742471968424,46,0.07142857142857142,35,169,175,79,66.80000000000001,179,96,NA,141,NA,NA,5,NA,3756.0000000000005,720,2174.0000000000005,NA,4,NA
