Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
2002,134,316,3.4,5.5,NA,NA,NA,0.07203703703703698,142,22,174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2003,NA,317,NA,NA,NA,NA,NA,0.014925373134328438,97,22,220,136,7.2,9.350000000000001,84,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2005,131,315,3.5,5.6,NA,NA,NA,0.01818181818181812,111,25,204,180,5.8,8.1,24,140,140,140,1,2,2,46,38.5,40,1,1,1
2006,126,277,3.4,5.5,NA,NA,NA,0.01818181818181812,112,53,165,85,5.6,7.7,80,152.5,152.5,152.5,3,4,4,46,38.5,40,2,2,2
2007,72,315,3.6,3.6,NA,NA,NA,0.01694915254237297,141,39,174,137,5.6,7.6,37,NA,170,NA,NA,1,NA,46,38.5,40,NA,1,NA
2008,72,329,3.7,3.7,NA,NA,NA,0.01724137931034477,159,32,170,149,5.7,7.6,21,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2009,80,319,3.5,3.6,NA,NA,NA,0.0175438596491229,158,11,161,126,5.8,7.7,35,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2010,134,316,3.6,5.9,NA,NA,NA,0.026500526500526523,149,11,167,134,5.8,7.6,33,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2011,137,315,4,5.9,NA,NA,NA,0.01724137931034477,154,38,161,77,7.5,7.7,84,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2012,151,256,3.6,5.9,NA,NA,NA,0.03266812465828325,41,39,215,129,7.6,13,86,NA,153,NA,NA,3,NA,46,38.5,40,NA,3,NA
2013,84,315,3.5,3.9,NA,NA,NA,0.01694915254237297,153,22,162,121,5.8,7.6,41,NA,144,NA,NA,1,NA,46,38.5,40,NA,1,NA
2014,89,315,3.5,3.800000000000003,NA,NA,NA,0.01694915254237297,111,13,204,171,6.1,7.8,33,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2015,119,314,3.7,6.1,NA,NA,NA,0.016666666666666607,155,13,159,121,5.8,7.8,38,NA,NA,NA,NA,NA,NA,46,38.5,40,NA,NA,NA
2016,NA,316,NA,NA,NA,NA,NA,0.0277777777777778,152,36,164,97,6.1,8,67,NA,149,149,NA,1,1,46,38.5,40,NA,1,1
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,NA,315,NA,NA,NA,NA,NA,0.022509578544061284,66,21,249,NA,NA,NA,NA,NA,79.5,80,NA,6,5,46,38.5,40,NA,2,2
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,76,328,3.5,4.95,NA,NA,NA,0.015151515151515098,101,10,227,189,5.66,7.7,38,NA,152,NA,NA,2,NA,46,38.5,40,NA,1,NA
