comid,metric,p10,p25,p50,p75,p90,source,result_type
17575859,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17575859,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17575859,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17575859,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17575859,Peak_10,1254.8818798325901,4965.33235975375,10212.4746242367,19102.2203167066,27955.674851082702,model,predicted
17575859,Peak_2,362.58033952607,764.0415115046969,1791.0171993412698,3303.66341944094,4893.449116350321,model,predicted
17575859,Peak_5,1153.112,3602.969,5920.102,11566.53,17198.29,model,predicted
17575859,DS_Dur_WS,93.63,124.975,172.8,215.35,253.7625,model,predicted
17575859,DS_Mag_50,-7.51836093382252e-15,0,1.19479648493113,4.61962015044023,10.2504688324036,model,predicted
17575859,DS_Mag_90,0.683742379950778,3.04940077782929,8.18012871459448,17.1613596273663,38.865099140748,model,predicted
17575859,DS_Tim,238,271.05,296.133333333334,316.4625,339.01,model,predicted
17575859,FA_Dur,2,3,4,6,8,obs,predicted
17575859,FA_Mag,8.32123615263085,16.7969142089102,38.7662346285409,97.6778416409194,239.432332831513,model,predicted
17575859,FA_Tim,8.62083333333334,19.475,39.5,50.3125,61.7625,model,predicted
17575859,Peak_Dur_10,1,1,1,2,4,obs,predicted
17575859,Peak_Fre_10,1,1,1,1,2,obs,predicted
17575859,SP_Dur,34.2125,55.61875,82.925,117.479166666667,157.533333333334,model,predicted
17575859,SP_Mag,26.0842776255521,67.6510464240385,186.004996303493,429.763179763957,870.507969720517,model,predicted
17575859,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17575859,SP_Tim,141.65,154.833333333333,176.316666666666,203.65625,235.85,model,predicted
17575859,Wet_BFL_Dur,36.2375,62,95.625,136.020833333333,171,model,predicted
17575859,Wet_BFL_Mag_10,0.634049030398444,3.29308071240545,9.79751712409078,23.8040105859076,41.8002009532388,model,predicted
17575859,Wet_BFL_Mag_50,8.55541510387566,16.4907440215762,37.3107379579452,68.7319394985305,107.029780131997,model,predicted
17575859,Wet_Tim,39.8166666666667,57.64375,83.125,97.0125,111.85,model,predicted
