Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1921,127,310,1.4,2,3,10.96908208593999,18,0.06417295813315031,72,24,238,141,3.1,4.4,97,NA,164,NA,NA,1,NA,321.20000000000005,62,211.20000000000002,NA,1,NA
1922,95,301,2.8,3.6,5,4.1668192434720766,0,0.07142857142857142,76,20,225,154,13,23,71,NA,108,NA,NA,11,NA,321.20000000000005,62,211.20000000000002,NA,4,NA
1923,235,279,2.1,2.7,NA,NA,NA,0.0625,88,20,191,161,3.6,5.5,30,NA,74,NA,NA,1,NA,321.20000000000005,62,211.20000000000002,NA,1,NA
1924,88,288,0.5,0.8,3,4.292826656498713,31,0.06666666666666672,95,11,193,45,1.74,2.7,148,NA,NA,NA,NA,NA,NA,321.20000000000005,62,211.20000000000002,NA,NA,NA
1925,181,302,1.2,1.7,NA,NA,NA,0.11111111111111108,51,5,251,241,1.3,2.2,10,NA,NA,NA,NA,NA,NA,321.20000000000005,62,211.20000000000002,NA,NA,NA
1926,275,214,1.4,3.8,4,3.1894038250264614,4,0.09429824561403508,22,127,192,75,1.6,1.8,117,NA,187,NA,NA,3,NA,321.20000000000005,62,211.20000000000002,NA,1,NA
1927,101,281,0.8,1.5,7,2.990036974686722,54,0.07692307692307693,139,315,142,19,2.3,2.5,123,NA,136,138,NA,4,1,321.20000000000005,62,211.20000000000002,NA,1,1
1928,169,299,0.4,1.9,NA,NA,NA,0.18181818181818185,74,3.1,225,209,1.6,2.4,16,NA,NA,NA,NA,NA,NA,321.20000000000005,62,211.20000000000002,NA,NA,NA
1929,233,226,0.7,1.7,8,1.504817740367963,45,0.055612244897959275,36,62,190,88,2.5700000000000003,3.6,102,NA,186,NA,NA,1,NA,321.20000000000005,62,211.20000000000002,NA,1,NA
1930,108,298,0.5,0.8299999999999997,NA,NA,NA,0.08823529411764701,76,22,222,129,2.1,3,93,NA,NA,NA,NA,NA,NA,321.20000000000005,62,211.20000000000002,NA,NA,NA
