p10,p25,p50,p75,p90,metric,comid,result_type
136.3,158.25,198.5,220,245.90000000000003,DS_Dur_WS,17688275,observed
203.9,224,247.5,274,313.6000000000001,DS_Tim,17688275,observed
0,0.36999999999999994,1.27,2.1625,2.8,DS_Mag_50,17688275,observed
1.0230000000000001,2.357,3.861,6.1705000000000005,8.221200000000001,DS_Mag_90,17688275,observed
2,2,4,6,7,FA_Dur,17688275,observed
3.1929700784859563,5.7275117070013835,8.83038621854708,17.77875792608592,27.51859040602183,FA_Mag,17688275,observed
8.5,14.25,25,35.5,45,FA_Tim,17688275,observed
0.049342244426507864,0.05907200129773822,0.08333333333333337,0.1135852451641926,0.2922343510148391,SP_ROC,17688275,observed
26.6,39.25,57.5,95.25,126.7,SP_Dur,17688275,observed
5.776,28.525,76,168.25,296.90000000000003,SP_Mag,17688275,observed
150.6,169.25,181.5,197.75,226.40000000000003,SP_Tim,17688275,observed
57.60000000000001,72.5,100,138,170.10000000000002,Wet_BFL_Dur,17688275,observed
0.8367000000000002,2.5100000000000002,5.0520000000000005,6.682499999999999,14.067000000000005,Wet_BFL_Mag_10,17688275,observed
3.556000000000001,11.900000000000002,19.5,30.25,54.40000000000002,Wet_BFL_Mag_50,17688275,observed
34.6,55.25,75,98,118.4,Wet_Tim,17688275,observed
102.5,115.25,127,135.75,138.5,Peak_Tim_10,17688275,observed
89,110,121,136.5,155.50000000000003,Peak_Tim_2,17688275,observed
93,108,117,136.5,139,Peak_Tim_5,17688275,observed
1,1,2,3.75,5,Peak_Dur_10,17688275,observed
1,1,1,3,9.400000000000002,Peak_Dur_2,17688275,observed
1,1,1,3.5,4,Peak_Dur_5,17688275,observed
763,763,763,763,763,Peak_10,17688275,observed
325,325,325,325,325,Peak_2,17688275,observed
576.8000000000002,576.8000000000002,576.8000000000002,576.8000000000002,576.8000000000002,Peak_5,17688275,observed
1,1,2,3,4,Peak_Fre_10,17688275,observed
1,1,1,2,4,Peak_Fre_2,17688275,observed
1,1,1,2,4,Peak_Fre_5,17688275,observed
