p10,p25,p50,p75,p90,metric,comid,result_type
188,218.5,244,268,278.5,DS_Dur_WS,343249,observed
275.09999999999997,285,297,310.75,330,DS_Tim,343249,observed
35.5,42.875,54,60.625,65.5,DS_Mag_50,343249,observed
62.10000000000001,66,78.10000000000001,91,108.5,DS_Mag_90,343249,observed
2,2,3,5,6.300000000000004,FA_Dur,343249,observed
67.72721727004645,78.3889381166453,93.00008812534492,105.73934654137969,184.70052767947845,FA_Mag,343249,observed
0,2,6,37.5,59,FA_Tim,343249,observed
0.06933797909407666,0.08296638320488972,0.09635985230396893,0.10864438063986875,0.12180559216149989,SP_ROC,343249,observed
32.1,38,42.5,55,84.9,SP_Dur,343249,observed
311.09999999999997,497,741.5,943,1120,SP_Mag,343249,observed
233,240.25,248.5,259,268.8,SP_Tim,343249,observed
48,56.75,71,87.25,102,Wet_BFL_Dur,343249,observed
38,51.4,67.10000000000001,86.27499999999999,111.25,Wet_BFL_Mag_10,343249,observed
98,145.375,211.25,304.125,514.25,Wet_BFL_Mag_50,343249,observed
145.5,165,178,193,203.5,Wet_Tim,343249,observed
86.2,165,229,246.5,252.59999999999997,Peak_Tim_10,343249,observed
219,229.5,235,243.5,253,Peak_Tim_2,343249,observed
89.4,220,241,248,255,Peak_Tim_5,343249,observed
1,1,2,2,2.1999999999999993,Peak_Dur_10,343249,observed
3,5,8,20,27,Peak_Dur_2,343249,observed
1,1,1,2,5,Peak_Dur_5,343249,observed
1359,1359,1359,1359,1359,Peak_10,343249,observed
864,864,864,864,864,Peak_2,343249,observed
1256,1256,1256,1256,1256,Peak_5,343249,observed
1,1,1,2,2,Peak_Fre_10,343249,observed
1,2,2,3,4,Peak_Fre_2,343249,observed
1,1,1,2,3,Peak_Fre_5,343249,observed
