Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1958,137,371,146,284,NA,NA,NA,0.0660411622276029,179,5000,192,96,0.25,10,96,188,263,187,1,86,3,4920,614,4358,1,3,1
1959,NA,396,NA,NA,9,287.35733873220585,10,0.014124293785310734,138,375,258,121,0,261,137,NA,183,NA,NA,20,NA,4920,614,4358,NA,2,NA
1960,NA,382,NA,NA,NA,NA,NA,0.06066176470588235,99,444,283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1962,NA,405,NA,NA,NA,NA,NA,0.01835016835016835,118,560,287,99,136,454,188,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1963,NA,384,NA,NA,NA,NA,NA,0.09827513099312475,357,330,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1964,NA,375,NA,NA,NA,NA,NA,0.009569377990430622,156,297,219,NA,NA,NA,NA,NA,119,NA,NA,1,NA,4920,614,4358,NA,1,NA
1965,NA,361,NA,NA,NA,NA,NA,NA,NA,359,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1966,110,443,118,262.3,NA,NA,NA,0.008333333333333333,161,538,282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1967,NA,414,NA,NA,10,276.2844776459418,2,0.008053821871801894,147,504,267,157,11,19,110,NA,264.5,NA,NA,96,NA,4920,614,4358,NA,4,NA
1968,113,415,104,310.5999999999999,NA,NA,NA,0.011235955056179775,143,492,272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1969,51,331,479,486,3,336.0154465177788,4,0.008695652173913044,103,612,228,115,40.8,1900,113,147,166,147,4,90,5,4920,614,4358,1,2,1
1970,NA,310,NA,NA,NA,NA,NA,0.010582306830907055,84,412,226,210,0.687,14,16,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1971,NA,45,NA,NA,9,296.0074032731144,1,NA,NA,296,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1972,NA,298,NA,NA,12,467.0961046202654,3,0.014184397163120567,73,296,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1973,107,347,230,571.4000000000013,8,208.0061191830494,3,0.03571428571428571,191,3800,156,NA,NA,NA,NA,NA,143.5,151,NA,11,1,4920,614,4358,NA,2,1
1974,NA,255,NA,NA,2,711.9952955531633,51,0.0869565217391305,148,3340,107,19,18.8,2440,88,NA,83.5,NA,NA,31,NA,4920,614,4358,NA,4,NA
1975,NA,152,NA,NA,6,959.8847056911184,70,0.391304347826087,16,3700,136,NA,NA,NA,NA,NA,97,NA,NA,14,NA,4920,614,4358,NA,2,NA
1976,NA,380,NA,NA,4,465.1095951037894,2,0.007326007326007326,155,282,225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1977,142,345,2.95,386.9,NA,NA,NA,0.045814479638009054,48,67,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4920,614,4358,NA,NA,NA
1978,NA,372,NA,NA,6,392.00025420476084,1,0.004558040178784023,212,5840,160,39,1.38,684,121,134,141,134,11,24,13,4920,614,4358,3,2,3
1979,96,367,125,251,NA,NA,NA,0.003913894324853229,69,549,298,NA,NA,NA,NA,NA,143,NA,NA,10,NA,4920,614,4358,NA,1,NA
1980,NA,350,NA,NA,2,251.98031701420916,1,0.014085170529489325,189,1850,161,65,3.18,1800,96,144,120.5,141,1,45,9,4920,614,4358,1,2,1
1981,NA,379,NA,NA,NA,NA,NA,0.0021413276231263384,102,469,277,NA,NA,NA,NA,NA,126.5,NA,NA,6,NA,4920,614,4358,NA,2,NA
1982,207,214,465,535,NA,NA,NA,0.0625,17,2710,197,NA,NA,NA,NA,NA,192,NA,NA,9,NA,4920,614,4358,NA,1,NA
1983,192,250,299.5,578.6,NA,NA,NA,0.1512455516014235,22,1420,228,173,40,1150,55,NA,141.5,135,NA,115,15,4920,614,4358,NA,6,2
1984,NA,336,NA,NA,NA,NA,NA,0.037795816312156644,241,2980,95,19,19.8,1550,76,NA,83,NA,NA,20,NA,4920,614,4358,NA,1,NA
