p10,p25,p50,p75,p90,metric,comid,result_type
102.19999999999999,127.25,157,173.25,175.8,DS_Dur_WS,15022307,observed
255.29999999999998,258,268,279.75,282,DS_Tim,15022307,observed
14.309999999999999,16.2375,16.925,20.424999999999997,22.750000000000004,DS_Mag_50,15022307,observed
24.31,25.96000000000001,29.155,34.495000000000005,39.538000000000004,DS_Mag_90,15022307,observed
2,2,3,4.5,7,FA_Dur,15022307,observed
45.09784750823244,51.76320668116771,72.89463723775485,141.44353644300992,330.9708296496783,FA_Mag,15022307,observed
2,6,14,25,29,FA_Tim,15022307,observed
0.06603025048735056,0.07561404100055072,0.08649526177972368,0.0969655898394316,0.10859662191391253,SP_ROC,15022307,observed
76.2,82.5,102.5,115,128.5,SP_Dur,15022307,observed
292.7,425,537.5,1019,1493,SP_Mag,15022307,observed
149.20000000000002,151.75,176.5,191,205.1,SP_Tim,15022307,observed
83.6,89.75,114.5,134.5,149.8,Wet_BFL_Dur,15022307,observed
26.256999999999998,33.4825,39.379999999999995,50.4825,53.754000000000005,Wet_BFL_Mag_10,15022307,observed
46.7,56,77.85,103.225,188.50000000000003,Wet_BFL_Mag_50,15022307,observed
38.7,45.75,59.5,68.25,91.80000000000001,Wet_Tim,15022307,observed
93.4,97,103,109,112.6,Peak_Tim_10,15022307,observed
92.5,105.875,139.25,141.125,151,Peak_Tim_2,15022307,observed
97.79999999999998,108,125,145.5,157.8,Peak_Tim_5,15022307,observed
1,1,1,1,1,Peak_Dur_10,15022307,observed
1,1,2.5,4.75,6,Peak_Dur_2,15022307,observed
1.4,2,3,3,3,Peak_Dur_5,15022307,observed
2890.0000000000005,2890.0000000000005,2890.0000000000005,2890.0000000000005,2890.0000000000005,Peak_10,15022307,observed
1170,1170,1170,1170,1170,Peak_2,15022307,observed
1634.0000000000002,1634.0000000000002,1634.0000000000002,1634.0000000000002,1634.0000000000002,Peak_5,15022307,observed
1,1,1,1,1,Peak_Fre_10,15022307,observed
1,1,2.5,4,4,Peak_Fre_2,15022307,observed
1.2,1.5,2,2.5,2.8,Peak_Fre_5,15022307,observed
