p10,p25,p50,p75,p90,metric,comid,result_type
174,190,198,205,223,DS_Dur_WS,8915935,observed
345,357,361.5,373.75,382.70000000000005,DS_Tim,8915935,observed
0.9279999999999999,4.78,14,19,27.4,DS_Mag_50,8915935,observed
14.120000000000005,20,24,34,44.55999999999999,DS_Mag_90,8915935,observed
2,3,4,7,10,FA_Dur,8915935,observed
12.889569963653315,17.16380110354711,25.53265698519249,41.29925966966273,54.564396255866065,FA_Mag,8915935,observed
0,0,3,6.5,23.699999999999985,FA_Tim,8915935,observed
0.024646103570892024,0.028830227743271222,0.03224830624250704,0.03701614848320685,0.04656909469263652,SP_ROC,8915935,observed
58.1,72.5,84.5,96.75,106.89999999999999,SP_Dur,8915935,observed
117.10000000000001,137,231,296.25,381.2,SP_Mag,8915935,observed
262.3,267.25,276,287,300.9,SP_Tim,8915935,observed
55.8,72.5,86,106,125.4,Wet_BFL_Dur,8915935,observed
22.3,30.785000000000004,51,72.65,85.584,Wet_BFL_Mag_10,8915935,observed
68.66,81,101.5,163.5,221.20000000000002,Wet_BFL_Mag_50,8915935,observed
171.2,184,195,203,212.60000000000002,Wet_Tim,8915935,observed
161.2,262,266,274.5,274.8,Peak_Tim_10,8915935,observed
242,250,257,261,270.5,Peak_Tim_2,8915935,observed
210.8,245,261,271,273.5,Peak_Tim_5,8915935,observed
1,1,2,3,8.999999999999996,Peak_Dur_10,8915935,observed
5,11,15,39,55,Peak_Dur_2,8915935,observed
1.8,3,6,8,12.599999999999998,Peak_Dur_5,8915935,observed
466.8,466.8,466.8,466.8,466.8,Peak_10,8915935,observed
267,267,267,267,267,Peak_2,8915935,observed
429.4000000000002,429.4000000000002,429.4000000000002,429.4000000000002,429.4000000000002,Peak_5,8915935,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,8915935,observed
1,1,2,3,3,Peak_Fre_2,8915935,observed
1,1,1,2,2.1999999999999993,Peak_Fre_5,8915935,observed
