p10,p25,p50,p75,p90,metric,comid,result_type
47.6,92,160,219,240,DS_Dur_WS,20247268,observed
187.3,219.75,271,327.75,338.9,DS_Tim,20247268,observed
0,0.02,0.06,0.14,0.26199999999999996,DS_Mag_50,20247268,observed
0.01,0.11799999999999997,0.255,0.843,2.4239999999999995,DS_Mag_90,20247268,observed
1,2.25,4,6.75,8.400000000000002,FA_Dur,20247268,observed
1.4714479326616952,2.4697004027764797,5.6988727417633065,22.19982151657961,128.87173705322533,FA_Mag,20247268,observed
1.8999999999999995,6.25,29.5,53.5,58.4,FA_Tim,20247268,observed
0.10967741935483866,0.1354502863649205,0.19804072342519685,0.26130952380952377,0.39821428571428585,SP_ROC,20247268,observed
21,46,87,155,181,SP_Dur,20247268,observed
0.734,1.835,15.65,55.75,411.7999999999997,SP_Mag,20247268,observed
137,152,164,201,224,SP_Tim,20247268,observed
18,69,124,167,197.99999999999997,Wet_BFL_Dur,20247268,observed
0.1398,0.233,0.37,0.768,1.5399999999999996,Wet_BFL_Mag_10,20247268,observed
0.721,0.85,1.08,2.07,13.299999999999997,Wet_BFL_Mag_50,20247268,observed
10.600000000000001,21.5,40,92.5,120.20000000000002,Wet_Tim,20247268,observed
70.6,148,160.5,321,342,Peak_Tim_10,20247268,observed
69,130.5,165,307,345,Peak_Tim_2,20247268,observed
59.6,82,160.5,323,354,Peak_Tim_5,20247268,observed
1,1,1,2,2,Peak_Dur_10,20247268,observed
1,2,7,9,12,Peak_Dur_2,20247268,observed
1,1,2,3,3,Peak_Dur_5,20247268,observed
682.4,682.4,682.4,682.4,682.4,Peak_10,20247268,observed
53.5,53.5,53.5,53.5,53.5,Peak_2,20247268,observed
479.2000000000002,479.2000000000002,479.2000000000002,479.2000000000002,479.2000000000002,Peak_5,20247268,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,20247268,observed
1,1,2,3,5,Peak_Fre_2,20247268,observed
1,1,1,2,2,Peak_Fre_5,20247268,observed
