p10,p25,p50,p75,p90,metric,comid,result_type
143.60000000000002,187,221,256,292.4,DS_Dur_WS,948040328,observed
282.4,300,321,376,380.6,DS_Tim,948040328,observed
15.8,17,20,25,31.2,DS_Mag_50,948040328,observed
20.799999999999997,27,38.20000000000002,46,56.599999999999994,DS_Mag_90,948040328,observed
2,2,4,6.5,8.6,FA_Dur,948040328,observed
30.60492504702369,39.441274010189076,56.44754451982722,60.24638093790452,73.53156234781028,FA_Mag,948040328,observed
12.500000000000002,20,33.5,45,49.8,FA_Tim,948040328,observed
0.030041221033868092,0.039230769230769236,0.043478260869565216,0.07043398836861997,0.14759465011949188,SP_ROC,948040328,observed
21.200000000000003,32,40,126,181.40000000000006,SP_Dur,948040328,observed
31,37,118,1087.5,2418.0000000000023,SP_Mag,948040328,observed
196.4,244.5,261,281.5,305.40000000000003,SP_Tim,948040328,observed
39.5,48.5,59.5,92.5,118.50000000000003,Wet_BFL_Dur,948040328,observed
16,19.75,32.95,46.7,63.260000000000026,Wet_BFL_Mag_10,948040328,observed
22.45,30,56.5,377.375,952,Wet_BFL_Mag_50,948040328,observed
116.70000000000002,154.75,207,222,237,Wet_Tim,948040328,observed
247.4,251,261,275.5,326.2,Peak_Tim_10,948040328,observed
96.95,228.25,256,270.375,287.65,Peak_Tim_2,948040328,observed
250.4,251,255,273,293.5999999999999,Peak_Tim_5,948040328,observed
1,1,1,5,5,Peak_Dur_10,948040328,observed
2.2,11.25,35,54.5,72.80000000000001,Peak_Dur_2,948040328,observed
1.8,2,3,5,10.999999999999996,Peak_Dur_5,948040328,observed
3976.000000000001,3976.000000000001,3976.000000000001,3976.000000000001,3976.000000000001,Peak_10,948040328,observed
123,123,123,123,123,Peak_2,948040328,observed
3114.0000000000005,3114.0000000000005,3114.0000000000005,3114.0000000000005,3114.0000000000005,Peak_5,948040328,observed
1,1,1,1,1.5999999999999996,Peak_Fre_10,948040328,observed
1,1,2,4,4.900000000000002,Peak_Fre_2,948040328,observed
1,1,1,2,2,Peak_Fre_5,948040328,observed
