p10,p25,p50,p75,p90,metric,comid,result_type
109,146.75,189,227.25,251,DS_Dur_WS,22558244,observed
225.39999999999998,249,286,326.5,336.6,DS_Tim,22558244,observed
0,0.1,1.1825,2.9,8.05,DS_Mag_50,22558244,observed
0.17,0.7750000000000001,3.8400000000000007,10.774999999999999,24.5,DS_Mag_90,22558244,observed
2,3,4,6,10,FA_Dur,22558244,observed
4.236220191207534,8.08102775138461,15.814713720638258,46.717704373696854,101.29791133630975,FA_Mag,22558244,observed
0,4,18,40,62.900000000000006,FA_Tim,22558244,observed
0.04368913294217943,0.059583208283313274,0.09032634032634035,0.1359614750041248,0.22153846153846166,SP_ROC,22558244,observed
32.6,57.75,106,136.5,173.7,SP_Dur,22558244,observed
33.800000000000004,65.2,139,358,983.6000000000004,SP_Mag,22558244,observed
113.19999999999999,155,184,206,233.20000000000002,SP_Tim,22558244,observed
24,33,64,122,151.8,Wet_BFL_Dur,22558244,observed
0,0.035,2.14,9.722500000000002,36,Wet_BFL_Mag_10,22558244,observed
0.4830000000000006,2.525,11.95,99.25,207.00000000000017,Wet_BFL_Mag_50,22558244,observed
37.300000000000004,66,94.5,125.5,168,Wet_Tim,22558244,observed
68.75,122.75,137.75,158,161.75,Peak_Tim_10,22558244,observed
83.89999999999999,121.5,146.5,167.375,190.9,Peak_Tim_2,22558244,observed
74.25,106.625,131.5,148.875,162.1,Peak_Tim_5,22558244,observed
1,1,2,3.25,6.700000000000001,Peak_Dur_10,22558244,observed
1,2,4,13.25,34.700000000000024,Peak_Dur_2,22558244,observed
1,1,2,3.5,5,Peak_Dur_5,22558244,observed
1940.000000000001,1940.000000000001,1940.000000000001,1940.000000000001,1940.000000000001,Peak_10,22558244,observed
351,351,351,351,351,Peak_2,22558244,observed
1306,1306,1306,1306,1306,Peak_5,22558244,observed
1,1,1.5,2,2,Peak_Fre_10,22558244,observed
1,1,2,3,6,Peak_Fre_2,22558244,observed
1,1,1.5,2,2,Peak_Fre_5,22558244,observed
