p10,p25,p50,p75,p90,metric,comid,result_type
181,205,224,238,253,DS_Dur_WS,946050152,observed
303,314.5,330,339,348,DS_Tim,946050152,observed
35.3,46,60,77.75,97.30000000000003,DS_Mag_50,946050152,observed
59.960000000000015,75.8,102,151.8,204.24000000000012,DS_Mag_90,946050152,observed
2,3,3,5,6,FA_Dur,946050152,observed
63.12358785907417,92.55417179530316,122.49310861338105,190.96544705400905,503.3164040587392,FA_Mag,946050152,observed
1,13,31,51.25,59.9,FA_Tim,946050152,observed
0.04245283018867924,0.04746322495242823,0.054945054945054944,0.0651229522485429,0.08118500716365484,SP_ROC,946050152,observed
47,58,68,79,88,SP_Dur,946050152,observed
613,921,1360,1755,2230,SP_Mag,946050152,observed
240,250,261,268.5,278,SP_Tim,946050152,observed
53.900000000000006,65.25,74,90,101.30000000000003,Wet_BFL_Dur,946050152,observed
99.97,142.375,205.1,294.025,367.0500000000001,Wet_BFL_Mag_10,946050152,observed
271.2,408,610.5,853.625,1143.5000000000016,Wet_BFL_Mag_50,946050152,observed
157.89999999999998,173,184.5,192,202.20000000000002,Wet_Tim,946050152,observed
214.5,232.5,249.25,263,267.3,Peak_Tim_10,946050152,observed
231,237.375,248.25,254.75,260.25,Peak_Tim_2,946050152,observed
231.60000000000002,238,247,263.75,272.2,Peak_Tim_5,946050152,observed
1,1,2,9,12.399999999999999,Peak_Dur_10,946050152,observed
2,5.25,12.5,22.75,44,Peak_Dur_2,946050152,observed
1,2,7,14,24.4,Peak_Dur_5,946050152,observed
2910,2910,2910,2910,2910,Peak_10,946050152,observed
1590,1590,1590,1590,1590,Peak_2,946050152,observed
2290,2290,2290,2290,2290,Peak_5,946050152,observed
1,1,1,1.75,2.1999999999999993,Peak_Fre_10,946050152,observed
1,2,2,3,4,Peak_Fre_2,946050152,observed
1,1,2,3,4.199999999999999,Peak_Fre_5,946050152,observed
