comid,metric,p10,p25,p50,p75,p90,source,result_type
14961121,Peak_Dur_2,1,4,13,29,47,inferred,predicted
14961121,Peak_Dur_5,1,1,2,5,12,inferred,predicted
14961121,Peak_Fre_2,1,1,2,3,5,inferred,predicted
14961121,Peak_Fre_5,1,1,1,2,3,inferred,predicted
14961121,Peak_10,980.874573607695,1664.8008232167,3316.45798578666,6912.97582936053,9109.689633295258,model,predicted
14961121,Peak_2,130.556289994749,244.237950009946,1167.17820926386,1610.9110017429502,2399.4148728575897,model,predicted
14961121,Peak_5,425.7616,650.0906,2959.238,4489.292,6401.91,model,predicted
14961121,DS_Dur_WS,97.7083333333333,131.71875,176.25,214.26875,239.555,model,predicted
14961121,DS_Mag_50,1.32883137284772,7.36202035077673,28.8756059619147,72.8407200688546,129.512469672685,model,predicted
14961121,DS_Mag_90,7.56840597022444,16.6975662479722,43.1429914594214,101.752323027717,223.785100502908,model,predicted
14961121,DS_Tim,271.5,288.1,306,324.447916666667,340.2975,model,predicted
14961121,FA_Dur,2,2,3,5,7,obs,predicted
14961121,FA_Mag,30.0411077641935,70.9313899887347,154.404800460303,289.50237334932,429.576315276489,model,predicted
14961121,FA_Tim,5.98333333333334,24.6,44,57.3020833333333,64.01,model,predicted
14961121,Peak_Dur_10,1,1,1,2,4,obs,predicted
14961121,Peak_Fre_10,1,1,1,1,1,obs,predicted
14961121,SP_Dur,43.9566666666666,58.4104166666666,78.6875,106.366666666667,146.025,model,predicted
14961121,SP_Mag,96.6924502887297,224.747127252126,528.593318032487,1101.91374288548,1967.56250012793,model,predicted
14961121,SP_ROC,0.0426981687605065,0.05,0.0614035087719298,0.0764956229646436,0.0894094122687995,obs,predicted
14961121,SP_Tim,166.935,210.3,230.85,247.8,256.1,model,predicted
14961121,Wet_BFL_Dur,47.6041666666667,73.725,96.625,133.5,182.713333333333,model,predicted
14961121,Wet_BFL_Mag_10,8.05339400283009,26.6365800199044,64.5986787190331,115.620599543807,183.709361147566,model,predicted
14961121,Wet_BFL_Mag_50,18.052414489521,52.0486075786287,144.96349842205,270.814959579445,485.497284472873,model,predicted
14961121,Wet_Tim,22.4466666666667,51.76875,97.05,135.28125,163.91,model,predicted
