Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1999,149,347,1.6,3.5400000000000036,2,385.99766417514826,0,0.029850746268656744,143,430,204,NA,NA,NA,NA,NA,251,NA,NA,1,NA,737,488,706,NA,1,NA
2000,148,231,0,0,2,3.7523740533398486,2,0.0714285714285715,68,537,163,33,5.800000000000001,408,130,NA,155,NA,NA,11,NA,737,488,706,NA,1,NA
2001,192,211,0,0.75,NA,NA,NA,0.7142857142857143,122,147,89,76,0,106,13,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2002,196,200,0,0,2,2.037471642549568,8,0.5212765957446808,44,1.71,156,119,0.4,2.28,37,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2003,222,178,0,0.1760000000000002,2,32.96764422412373,2,0.44155844155844154,9,79.3,169,139,0,11.6,30,NA,45,NA,NA,6,NA,737,488,706,NA,1,NA
2004,393,159,0,32.80000000000001,NA,NA,NA,0.25714285714285706,7,30,152,118,0,0.8,34,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2005,13,449,280,544.8,2,276.73058692822724,19,0.08545034642032333,179,455,270,84,159.1,303.5,186,NA,289,NA,NA,26,NA,737,488,706,NA,7,NA
2006,NA,285,NA,NA,3,549.9582800750518,1,0.12459369731101494,26,499,259,246,14.1,255.5,13,NA,38,50,NA,31,5,737,488,706,NA,5,2
2007,NA,305,NA,NA,NA,NA,NA,NA,NA,133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2008,17,367,16,17,1,79.79957759873294,0,0.06835491241431835,79,36.9,288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2009,NA,222,NA,NA,NA,NA,NA,0.08599999999999994,177,194,45,28,50.19000000000001,171.5,17,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2010,10,461,665,680.1,2,409.99953645789344,0,0.01050362465667072,170,591,291,NA,NA,NA,NA,173,236.5,173,1,110,2,737,488,706,1,8,1
2011,85,393,124,167,NA,NA,NA,0.05110732538330494,175,633,218,208,2.9770000000000003,405,10,60,206,46.5,8,182,22,737,488,706,3,13,6
2012,12,404,10.075,83.34,2,645.9994429977328,0,0.04669953947062381,140,665,264,179,18.46,514,85,225,214,228.5,1,141,3,737,488,706,1,12,2
2013,235,142,0,0,8,84.88626360942759,1,1,11,304,131,119,91.16,97.8,12,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2014,85,333,0,0,NA,NA,NA,0.07563025210084022,81,220,252,241,0,4.85,11,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2015,202,325,2.8499999999999996,4.136,NA,NA,NA,0.0660130718954249,235,15.4,90,38,0,0,52,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2016,95,367,0,0,5,17.669846130652555,5,0.046255731023942946,187,227,180,19,0,183,161,NA,NA,NA,NA,NA,NA,737,488,706,NA,NA,NA
2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,609,275,180,0.16400000000000015,421,95,NA,252.5,NA,NA,137,NA,737,488,706,NA,16,NA
2018,NA,364,NA,NA,3,634.9742721041607,6,0.040184390841735834,78,356,286,274,0.9390000000000001,175,12,NA,309.5,36,NA,110,1,737,488,706,NA,6,1
2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020,NA,325,NA,NA,NA,NA,NA,0.04827996287272299,241,503,84,NA,NA,NA,NA,NA,352,NA,NA,9,NA,737,488,706,NA,5,NA
