metric,status_code,status,alteration_type,median_in_iqr,comid
DS_Dur_WS,1,likely_unaltered,none_found,TRUE,17599295
DS_Tim,1,likely_unaltered,none_found,TRUE,17599295
DS_Mag_50,-1,likely_altered,low,FALSE,17599295
DS_Mag_90,1,likely_unaltered,none_found,FALSE,17599295
FA_Dur,1,likely_unaltered,none_found,TRUE,17599295
FA_Mag,1,likely_unaltered,none_found,TRUE,17599295
FA_Tim,1,likely_unaltered,none_found,FALSE,17599295
SP_ROC,1,likely_unaltered,none_found,TRUE,17599295
SP_Dur,1,likely_unaltered,none_found,TRUE,17599295
SP_Mag,1,likely_unaltered,none_found,TRUE,17599295
SP_Tim,1,likely_unaltered,none_found,TRUE,17599295
Wet_BFL_Dur,1,likely_unaltered,none_found,TRUE,17599295
Wet_BFL_Mag_10,0,indeterminate,high,FALSE,17599295
Wet_BFL_Mag_50,1,likely_unaltered,none_found,FALSE,17599295
Wet_Tim,1,likely_unaltered,none_found,TRUE,17599295
Peak_Dur_10,1,likely_unaltered,none_found,FALSE,17599295
Peak_Dur_2,1,likely_unaltered,none_found,TRUE,17599295
Peak_Dur_5,1,likely_unaltered,none_found,TRUE,17599295
Peak_10,1,likely_unaltered,none_found,FALSE,17599295
Peak_2,1,likely_unaltered,none_found,TRUE,17599295
Peak_5,1,likely_unaltered,none_found,TRUE,17599295
Peak_Fre_10,1,likely_unaltered,none_found,FALSE,17599295
Peak_Fre_2,1,likely_unaltered,none_found,TRUE,17599295
Peak_Fre_5,1,likely_unaltered,none_found,TRUE,17599295
