p10,p25,p50,p75,p90,metric,comid,result_type
81.4,120.5,169.5,202.75,219.8,DS_Dur_WS,8922665,observed
274.7,288.25,321.5,333.75,342.4,DS_Tim,8922665,observed
0.15050000000000002,0.3,0.3775,0.5175000000000001,0.7435000000000003,DS_Mag_50,8922665,observed
0.4729000000000001,0.6167500000000001,0.804,1.11225,1.2982,DS_Mag_90,8922665,observed
3.5,4,4,4.75,6.5,FA_Dur,8922665,observed
1.9350010121455647,2.1191139898683695,2.791049884646199,3.790386009703939,4.152289670720336,FA_Mag,8922665,observed
8,18.5,42,56.5,60.5,FA_Tim,8922665,observed
0.05327008473382821,0.05677436859190996,0.08012820512820515,0.09999999999999998,0.12331837186423998,SP_ROC,8922665,observed
62.50000000000001,68.75,123,143.25,165.20000000000002,SP_Dur,8922665,observed
1.7360000000000002,2.2275,5.88,20.349999999999998,34.14,SP_Mag,8922665,observed
173.7,190.25,208,219.25,223.8,SP_Tim,8922665,observed
51.300000000000004,59.5,70,122.25,158.40000000000003,Wet_BFL_Dur,8922665,observed
0.39050000000000007,0.5925,0.7430000000000001,1.1790000000000003,2.7229,Wet_BFL_Mag_10,8922665,observed
0.698,1.395,2.6849999999999996,4.991250000000001,10.364000000000003,Wet_BFL_Mag_50,8922665,observed
26.900000000000002,80.5,135,147.25,151.9,Wet_Tim,8922665,observed
99.25,111.625,132.25,152.875,165.25,Peak_Tim_10,8922665,observed
130.65,159.5,174.75,184.25,198.29999999999998,Peak_Tim_2,8922665,observed
113.5,147.25,169,175.625,182.15,Peak_Tim_5,8922665,observed
1.2000000000000002,1.5,2,2.5,2.8,Peak_Dur_10,8922665,observed
3.6999999999999997,16.75,45.5,63.25,78.29999999999998,Peak_Dur_2,8922665,observed
1,1,1,8.25,21.300000000000008,Peak_Dur_5,8922665,observed
53.03000000000001,53.03000000000001,53.03000000000001,53.03000000000001,53.03000000000001,Peak_10,8922665,observed
6.59,6.59,6.59,6.59,6.59,Peak_2,8922665,observed
36.46,36.46,36.46,36.46,36.46,Peak_5,8922665,observed
1.1,1.25,1.5,1.75,1.9,Peak_Fre_10,8922665,observed
1.9,2,3.5,4.75,5.1,Peak_Fre_2,8922665,observed
1,1,1,2.25,4.500000000000001,Peak_Fre_5,8922665,observed
