p10,p25,p50,p75,p90,metric,comid,result_type
27.500000000000004,52.25,88.5,117,127.80000000000001,DS_Dur_WS,2775536,observed
271.5,313.5,335.5,362.25,393,DS_Tim,2775536,observed
0.41600000000000004,0.5599999999999999,0.785,0.9975,1.119,DS_Mag_50,2775536,observed
1.4250000000000003,2.8875,81.85,163.5,169.8,DS_Mag_90,2775536,observed
1,1.25,2.5,3,4,FA_Dur,2775536,observed
62.87934168933016,166.00423682764742,211.9966347140031,239.2542084393133,312.2988011238491,FA_Mag,2775536,observed
0,1,3,6.25,10.599999999999994,FA_Tim,2775536,observed
0.035540948027389434,0.09843395097159056,0.2323943661971831,0.3755505825518613,0.45584840276252536,SP_ROC,2775536,observed
11.000000000000002,19,46,110,231,SP_Dur,2775536,observed
172.3,208.75,260.5,311.5,338.8,SP_Mag,2775536,observed
58.2,199,287,347,355.2,SP_Tim,2775536,observed
154.8,187.5,242,244,245.2,Wet_BFL_Dur,2775536,observed
0.64,0.64,0.64,7.82,12.127999999999997,Wet_BFL_Mag_10,2775536,observed
24.375999999999994,59.86,119,158.5,182.2,Wet_BFL_Mag_50,2775536,observed
12,21,46,76.5,95.4,Wet_Tim,2775536,observed
193.60000000000002,208,232,256,270.4,Peak_Tim_10,2775536,observed
95.8,117,217,268,315.99999999999994,Peak_Tim_2,2775536,observed
66.35000000000001,149.375,237.75,300,336,Peak_Tim_5,2775536,observed
14.400000000000002,18,24,30,33.6,Peak_Dur_10,2775536,observed
4.4,7,13,42,53.39999999999999,Peak_Dur_2,2775536,observed
1.9000000000000001,3.25,15.5,30.5,36.8,Peak_Dur_5,2775536,observed
354.6,354.6,354.6,354.6,354.6,Peak_10,2775536,observed
305.5,305.5,305.5,305.5,305.5,Peak_2,2775536,observed
337.6,337.6,337.6,337.6,337.6,Peak_5,2775536,observed
3.2,3.5,4,4.5,4.800000000000001,Peak_Fre_10,2775536,observed
1,1,1,6,7.399999999999999,Peak_Fre_2,2775536,observed
1.3,1.75,2.5,3.5,4.4,Peak_Fre_5,2775536,observed
