p10,p25,p50,p75,p90,metric,comid,result_type
52.60000000000001,71,106,142,174.60000000000002,DS_Dur_WS,22515830,observed
280.6,302.5,319,333,349.59999999999997,DS_Tim,22515830,observed
0,0.16,11,35,110.5,DS_Mag_50,22515830,observed
5.546000000000004,18.200000000000003,67,128.3,194.88000000000002,DS_Mag_90,22515830,observed
1,2,3,4,5,FA_Dur,22515830,observed
56.999402790863606,87.9938642872173,164.99630508383004,277.99976435165235,1109.9692410022392,FA_Mag,22515830,observed
0,4,12,21,25,FA_Tim,22515830,observed
0.076578171091445435,0.10709563873626374,0.17050298380221654,0.25786356209150324,0.3706441967926067,SP_ROC,22515830,observed
30.2,52.5,106,168.5,194.6,SP_Dur,22515830,observed
82.60000000000001,144,314,2810,10840,SP_Mag,22515830,observed
142,156,212,260,278,SP_Tim,22515830,observed
49.8,92,155,197,249.79999999999998,Wet_BFL_Dur,22515830,observed
0.023999999999999987,3.7,19,30.3,49.08,Wet_BFL_Mag_10,22515830,observed
33.8,79,113,128,205,Wet_BFL_Mag_50,22515830,observed
14,27,50,81,94.99999999999999,Wet_Tim,22515830,observed
95.5,111.875,126,146.875,152.25,Peak_Tim_10,22515830,observed
97.5,113.5,136.25,148.75,155.25,Peak_Tim_2,22515830,observed
101,108.5,130.5,144,151,Peak_Tim_5,22515830,observed
1,1.25,2.5,3.75,5,Peak_Dur_10,22515830,observed
1,1,2,5.5,13,Peak_Dur_2,22515830,observed
1,1.5,4,7,10,Peak_Dur_5,22515830,observed
10850.000000000002,10850.000000000002,10850.000000000002,10850.000000000002,10850.000000000002,Peak_10,22515830,observed
3270,3270,3270,3270,3270,Peak_2,22515830,observed
6052.000000000002,6052.000000000002,6052.000000000002,6052.000000000002,6052.000000000002,Peak_5,22515830,observed
1,1,1.5,2,2,Peak_Fre_10,22515830,observed
1,1,2,2.75,4,Peak_Fre_2,22515830,observed
1,1,2,2,3,Peak_Fre_5,22515830,observed
