comid,metric,p10,p25,p50,p75,p90,source,result_type
8933958,Peak_10,3832.6138947740706,4986.09025982696,7321.05789812382,13865.0477860882,20337.1493704067,model,predicted
8933958,Peak_2,1237.18928635575,2001.1131545567002,3645.1348494692897,6095.5719459271495,7421.702903595229,model,predicted
8933958,Peak_5,3653.401,4374.061,7110.9259999999995,10406.89,13556.52,model,predicted
8933958,DS_Dur_WS,136.4625,172.825,203.0125,227,242.713333333333,model,predicted
8933958,DS_Mag_50,65.5763726948084,92.1556673597569,136.172905273098,202.51194938874,263.507845456873,model,predicted
8933958,DS_Mag_90,121.565183553378,172.399901123716,252.973362556075,391.027178208386,543.901749511113,model,predicted
8933958,DS_Tim,282.116666666667,292.825,306,321.75,333.345,model,predicted
8933958,FA_Mag,171.482462869149,274.824081921088,406.761204154115,633.96875206686,929.301105965265,model,predicted
8933958,FA_Tim,10,25.09375,38,48.65,61,model,predicted
8933958,SP_Dur,44.72,54,65.6875000000001,81,93.4,model,predicted
8933958,SP_Mag,1068.11536945917,1474.08236675764,2178.8019075239,2943.78553690129,4069.06270848221,model,predicted
8933958,SP_Tim,223.938333333333,233,242.333333333333,249.675,258,model,predicted
8933958,Wet_BFL_Dur,62,75,92.725,114.802083333333,144.55,model,predicted
8933958,Wet_BFL_Mag_10,158.534528336569,210.775879365485,269.447852612543,366.801503405073,461.851730710247,model,predicted
8933958,Wet_BFL_Mag_50,466.708553001177,586.604622079562,797.47161206402,1071.46910249419,1369.43705020844,model,predicted
8933958,Wet_Tim,110.500833333334,131.375,148,158.05,170.1425,model,predicted
