comid,metric,p10,p25,p50,p75,p90,source,result_type
17574345,Peak_Dur_2,1,1,4,10,29,inferred,predicted
17574345,Peak_Dur_5,1,1,2,3,6,inferred,predicted
17574345,Peak_Fre_2,1,1,2,3,5,inferred,predicted
17574345,Peak_Fre_5,1,1,1,2,3,inferred,predicted
17574345,Peak_10,6366.05662816147,13701.720606120802,17874.4608877964,18500,20603.892753811,model,predicted
17574345,Peak_2,889.9839789631509,1754.89676540409,2830.4062700159197,2940,3266.37889871053,model,predicted
17574345,Peak_5,2807.553,7314.365,10261.05,10531.49,11289.48,model,predicted
17574345,DS_Dur_WS,161.7575,191.0375,218.5,231.308333333334,252.465,model,predicted
17574345,DS_Mag_50,0.171639075112536,0.370501959367202,1.19874004765455,2.11185934213396,4.32196068917715,model,predicted
17574345,DS_Mag_90,2.33114386530307,6.16638242791833,9.58466575124745,16.1785130343072,28.0563718167367,model,predicted
17574345,DS_Tim,202.15,224.8,237.9,253.925,273.0425,model,predicted
17574345,FA_Dur,2,3,4,6,8,obs,predicted
17574345,FA_Mag,6.34275033366649,15.2967467841621,34.8389678580722,81.9006158116793,187.132208498951,model,predicted
17574345,FA_Tim,10,22.975,40,48,57.75,model,predicted
17574345,Peak_Dur_10,1,1,1,2,4,obs,predicted
17574345,Peak_Fre_10,1,1,1,1,2,obs,predicted
17574345,SP_Dur,37.0958333333333,54.66875,73.65,97.175,125.9675,model,predicted
17574345,SP_Mag,65.3023442218792,150.215803913818,368.271654121605,679.291067483099,948.811473010202,model,predicted
17574345,SP_ROC,0.03845705116239,0.0486334288519571,0.0625000000000001,0.0813201980740652,0.114111705288176,obs,predicted
17574345,SP_Tim,143.196666666666,152.575,158,178.3125,194.2625,model,predicted
17574345,Wet_BFL_Dur,36.655,56.875,75.7666666666667,95.3666666666666,134.2875,model,predicted
17574345,Wet_BFL_Mag_10,2.20469800259922,5.68419792601432,10.9757366616801,16.6458753258376,24.4108509517996,model,predicted
17574345,Wet_BFL_Mag_50,14.8127424173936,23.0716832085871,37.0551239342995,44.9618218799253,63.8387121814825,model,predicted
17574345,Wet_Tim,68.48,83.2,88,95,110.67,model,predicted
