Year,DS_Dur_WS,DS_Tim,DS_Mag_50,DS_Mag_90,FA_Dur,FA_Mag,FA_Tim,SP_ROC,SP_Dur,SP_Mag,SP_Tim,Wet_BFL_Dur,Wet_BFL_Mag_10,Wet_BFL_Mag_50,Wet_Tim,Peak_Tim_10,Peak_Tim_2,Peak_Tim_5,Peak_Dur_10,Peak_Dur_2,Peak_Dur_5,Peak_10,Peak_2,Peak_5,Peak_Fre_10,Peak_Fre_2,Peak_Fre_5
1910,NA,359,NA,NA,NA,NA,NA,0.016563146997929608,54,701,305,247,114,494,58,NA,261,NA,NA,166,NA,1820,466,1240,NA,10,NA
1911,135,308,367,449,NA,NA,NA,0.27324804548685144,12,861,296,NA,NA,NA,NA,NA,259,NA,NA,124,NA,1820,466,1240,NA,3,NA
1912,NA,226,NA,NA,NA,NA,NA,NA,NA,523,NA,NA,NA,NA,77,NA,199,NA,NA,52,NA,1820,466,1240,NA,2,NA
1913,NA,435,NA,NA,6,387.954707979083,11,0.07782595693779903,321,460,114,NA,NA,NA,NA,NA,328,NA,NA,3,NA,1820,466,1240,NA,1,NA
1914,NA,NA,NA,NA,NA,NA,NA,NA,NA,618,280,NA,NA,NA,NA,NA,340,NA,NA,29,NA,1820,466,1240,NA,3,NA
1915,136,381,299,383,NA,NA,NA,0.07323232323232323,50,448,331,311,5,249,20,NA,48,NA,NA,43,NA,1820,466,1240,NA,5,NA
1916,NA,342,NA,NA,NA,NA,NA,0.1554054054054054,11,450,331,195,13,25,136,NA,224,NA,NA,43,NA,1820,466,1240,NA,4,NA
1917,NA,353,NA,NA,10,1159.8265794514025,20,0.008714596949891068,41,934,312,NA,NA,NA,NA,NA,249,NA,NA,84,NA,1820,466,1240,NA,5,NA
1918,NA,352,NA,NA,NA,NA,NA,0.0062402496099844,46,685,306,NA,NA,NA,NA,NA,277,NA,NA,68,NA,1820,466,1240,NA,1,NA
1919,NA,375,NA,NA,NA,NA,NA,0.009456264775413711,59,546,316,NA,NA,NA,NA,NA,308,NA,NA,59,NA,1820,466,1240,NA,4,NA
1920,NA,380,NA,NA,NA,NA,NA,0.0247249184943687,61,518,319,NA,NA,NA,NA,NA,307.5,NA,NA,14,NA,1820,466,1240,NA,2,NA
1921,NA,377,NA,NA,NA,NA,NA,0.008849557522123894,30,462,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1922,NA,213,NA,NA,NA,NA,NA,1,12,207,201,NA,NA,NA,NA,NA,330.5,NA,NA,40,NA,1820,466,1240,NA,2,NA
1923,17,375,319,349.6,7,395.00099274783196,2,0.036016949152542374,42,487,333,NA,NA,NA,NA,NA,330,NA,NA,51,NA,1820,466,1240,NA,2,NA
1924,333,303,0,237.40000000000003,NA,NA,NA,0.02299154334038055,51,286,252,235,0,319,17,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1925,NA,349,NA,NA,1,133.99866147192282,0,0.026470588235294117,36,476,313,43,0,367,270,NA,308,NA,NA,8,NA,1820,466,1240,NA,3,NA
1926,287,381,0,34,NA,NA,NA,0.03265795787789923,103,351,278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1927,NA,268,NA,NA,5,13.96267759547746,1,NA,NA,429,NA,NA,NA,NA,287,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1928,NA,433,NA,NA,NA,NA,NA,0.020898846960167715,120,490,313,NA,NA,NA,NA,NA,304,NA,NA,51,NA,1820,466,1240,NA,3,NA
1929,NA,378,NA,NA,NA,NA,NA,0.022222222222222223,103,235,275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1930,19,376,49,56.599999999999994,NA,NA,NA,0.0749063670411985,37,304,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1931,NA,156,NA,NA,NA,NA,NA,NA,NA,59,0,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1933,281,358,0,22,NA,NA,NA,0.06904761904761905,72,48,286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1934,34,363,49,50,NA,NA,NA,0.04,28,280,335,62,18.1,276,273,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1935,280,357,0,0,NA,NA,NA,0.07019704433497537,66,43,291,260,0,0,31,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1936,NA,437,NA,NA,NA,NA,NA,0.018392359771469642,110,461,327,56,54,353.5,271,NA,310,NA,NA,5,NA,1820,466,1240,NA,1,NA
1937,NA,409,NA,NA,NA,NA,NA,0.01639344262295082,97,466,312,NA,NA,NA,NA,NA,308,NA,NA,5,NA,1820,466,1240,NA,1,NA
1938,NA,196,NA,NA,NA,NA,NA,NA,NA,402,NA,NA,NA,NA,NA,NA,300,NA,NA,2,NA,1820,466,1240,NA,1,NA
1939,NA,376,NA,NA,3,329.0051813902198,0,0.016952534499684736,278,367,98,NA,NA,NA,NA,NA,323,NA,NA,73,NA,1820,466,1240,NA,2,NA
1940,NA,320,NA,NA,NA,NA,NA,NA,NA,413,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1941,NA,325,NA,NA,NA,NA,NA,0.6256818745350856,11,447,314,NA,NA,NA,NA,NA,358.5,NA,NA,7,NA,1820,466,1240,NA,2,NA
1942,193,283,176,452,NA,NA,NA,0.33679245283018866,12,1410,271,NA,NA,NA,NA,NA,206,256,NA,87,15,1820,466,1240,NA,3,1
1943,NA,379,NA,NA,10,351.9997170451835,0,0.2554244385230301,157,1240,222,112,622.6,964,110,121,233,161,1,139,45,1820,466,1240,1,4,5
1944,NA,191,NA,NA,NA,NA,NA,0.34782608695652173,19,283,172,NA,NA,NA,NA,NA,326,NA,NA,35,NA,1820,466,1240,NA,1,NA
1945,NA,355,NA,NA,18,379.16267790762055,22,0.09289617486338798,31,457,324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1946,NA,363,NA,NA,NA,NA,NA,0.5525185185185185,15,250,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1947,NA,309,NA,NA,5,302.3618922973139,12,0.39880952380952384,20,410,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1948,NA,411,NA,NA,NA,NA,NA,0.05803200755417352,93,436,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1949,279,398,10,57,NA,NA,NA,0.02100840336134454,101,456,297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1950,313,124,10,381,5,102.00133820319374,0,NA,NA,388,NA,NA,NA,NA,279,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1951,96,374,62.5,239,1,311.9913894343284,3,0.14331495962056146,278,1150,96,25,20.200000000000003,1150,71,NA,109,NA,NA,73,NA,1820,466,1240,NA,3,NA
1952,187,282,360,376,3,194.00713271630698,52,0.3613220143082043,22,1590,260,164,1193,1350,96,NA,101,160.5,NA,159,128,1820,466,1240,NA,1,4
1953,NA,306,NA,NA,NA,NA,NA,0.15470573108228525,36,1600,270,167,20,20,103,NA,250,263,NA,67,5,1820,466,1240,NA,5,1
1954,NA,197,NA,NA,12,303.09968499395615,26,0.33078224101479914,126,314,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1955,NA,399,NA,NA,2,320.03261542615667,42,0.07881773399014778,86,544,313,NA,NA,NA,NA,NA,304,NA,NA,11,NA,1820,466,1240,NA,1,NA
1956,NA,315,NA,NA,NA,NA,NA,0.34015827406654814,158,1340,157,NA,NA,NA,NA,NA,270.5,142,NA,54,19,1820,466,1240,NA,4,1
1957,251,295,223,473,2,360.99507728788655,0,NA,NA,518,327,NA,NA,NA,NA,NA,267,248,NA,57,1,1820,466,1240,NA,5,1
1958,NA,264,NA,NA,NA,NA,NA,0.3287671232876712,21,1810,243,63,1700,1740,180,187,265,186,5,80,59,1820,466,1240,1,2,1
1959,NA,377,NA,NA,5,391.7862783903678,7,0.009411764705882352,48,499,329,NA,NA,NA,NA,NA,312.5,NA,NA,46,NA,1820,466,1240,NA,2,NA
1960,NA,406,NA,NA,NA,NA,NA,0.01936899219613491,57,499,349,NA,NA,NA,NA,NA,324,NA,NA,40,NA,1820,466,1240,NA,3,NA
1961,267,379,1.1,8,NA,NA,NA,0.0379746835443038,102,235,277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1962,NA,387,NA,NA,10,11.002220347765194,0,0.03732067510548523,83,412,304,37,33.2,350,267,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1963,79,304,68,72,NA,NA,NA,0.038261075574508405,20,71,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1964,128,350,139,233.3,NA,NA,NA,0.041713420701628104,19,393,331,314,63.6,73.5,17,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1965,55,358,50,63.6,5,242.00018187831802,24,0.027777777777777776,221,1040,137,25,106,516,112,NA,123,NA,NA,17,NA,1820,466,1240,NA,1,NA
1966,231,345,102,250,NA,NA,NA,0.02127659574468085,239,1030,106,59,380.4,630,47,62.5,72,56,2,50,14,1820,466,1240,2,2,1
1967,49,349,40,73,2,316.0005084692478,0,0.03875968992248062,75,1500,274,64,492,1004,210,NA,215,264,NA,71,18,1820,466,1240,NA,1,2
1968,120,374,149,236,NA,NA,NA,0.05818867924528302,42,327,332,300,71,214,32,NA,82,NA,NA,7,NA,1820,466,1240,NA,1,NA
1969,108,371,177,310.5,3,240.00973645875942,33,0.037940379403794036,105,2620,266,146,99,1280,120,264.5,187,198,12,124,89,1820,466,1240,2,2,3
1970,105,340,246,399.6,3,325.00893609456193,65,0.014389233954451346,185,1170,155,47,326.20000000000016,1440,108,NA,191.5,203,NA,77,29,1820,466,1240,NA,2,4
1971,NA,369,NA,NA,NA,NA,NA,0.014285714285714285,96,1240,273,194,72,264.5,79,NA,244,269,NA,71,1,1820,466,1240,NA,3,1
1972,14,373,76,105,NA,NA,NA,0.03496503496503497,35,417,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1973,NA,197,NA,NA,NA,NA,NA,NA,NA,422,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1974,28,365,160,266,NA,NA,NA,0.0645933014354067,71,950,294,NA,NA,NA,NA,NA,255,NA,NA,106,NA,1820,466,1240,NA,3,NA
1975,147,269,199,428,9,230.00042459379574,0,0.011740145461075694,17,631,252,225,135.8,309,27,NA,193,NA,NA,58,NA,1820,466,1240,NA,1,NA
1976,1,366,12,12,NA,NA,NA,0.03642762747957794,54,610,312,262,130.8,317,50,NA,299,NA,NA,22,NA,1820,466,1240,NA,1,NA
1977,292,362,27,55,NA,NA,NA,0.03762679877329558,94,206,268,267,170,229,1,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1978,258,385,69,117.30000000000001,NA,NA,NA,0.02074688796680498,56,419,329,41,84,302,288,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1979,264,374,61,76,4,138.89175818935468,32,0.025829270702944856,58,447,316,58,120,376,258,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1980,62,355,99,143,NA,NA,NA,0.08333333333333333,25,267,330,66,78.5,165,264,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1981,197,357,51,290,4,150.0303688580815,20,0.006779661016949152,21,435,336,285,66,149,51,NA,319,NA,NA,1,NA,1820,466,1240,NA,1,NA
1982,90,297,235,313,3,312.99992009415786,0,0.05238095238095238,22,1930,275,87,65,1040,188,268,230.5,234.5,5,70,35,1820,466,1240,1,2,2
1983,82,305,573,787.7000000000003,NA,NA,NA,0.010186757215619695,16,1790,289,268,399.30000000000007,1700,21,168,113,165,44,314,180,1820,466,1240,7,3,7
1984,60,368,50,53,NA,NA,NA,0.012658227848101266,277,2320,91,70,186.5,1820,21,56,32,43,74,132,87,1820,466,1240,2,1,3
1985,154,349,165,231,NA,NA,NA,0.008551479174776177,24,374,325,265,57,92,60,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1986,39,358,45,50,NA,NA,NA,0.006243496357960458,191,2410,167,30,129.3,2245,137,152.5,244,194.5,36,99,42,1820,466,1240,2,3,2
1987,NA,382,NA,NA,NA,NA,NA,0.04815864022662889,32,394,350,319,70,193,31,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1988,260,373,1.2,37,NA,NA,NA,0.03174692049272117,99,391,274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1989,NA,350,NA,NA,9,6.009249236750187,0,0.028619390763183754,48,393,302,42,59.50000000000003,302,260,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1990,69,353,0.1,0.1,NA,NA,NA,0.09507678410117429,61,106,292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1991,NA,326,NA,NA,NA,NA,NA,0.1833333333333333,160,1.5,166,110,0.1,0.2,56,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1992,266,339,0.2,3,9,1.4869776699548833,25,0.225,189,0.4,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1993,NA,357,NA,NA,NA,NA,NA,0.09545454545454542,48,40,309,70,4.86,28.5,239,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1994,250,298,0,1.1,5,1.4338287977620496,15,0.7833333333333333,130,0.5,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,243,61,42,63,182,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
1996,148,286,249,302,3,107.98163308491326,56,0.28805761340056146,11,1370,275,114,323.00000000000006,579.5,161,231,200,250,4,94,13,1820,466,1240,1,3,2
1997,130,374,147,270,NA,NA,NA,0.009852216748768473,253,2620,121,53,1362,2490,68,77.5,161.5,165.5,92,110,98,1820,466,1240,2,2,2
1998,174,299,308,568.7,NA,NA,NA,0.10067896802279636,33,1780,266,136,196,626.5,130,NA,147,217,NA,141,26,1820,466,1240,NA,1,2
1999,12,372,113.5,125,8,593.7479041633084,69,0.013157894736842105,217,1990,155,48,333.40000000000003,1223.5,107,132,155,131,23,156,31,1820,466,1240,1,4,1
2000,NA,349,NA,NA,NA,NA,NA,0.006622516556291391,24,323,325,313,57.2,149,12,NA,241,NA,NA,1,NA,1820,466,1240,NA,1,NA
2001,NA,381,NA,NA,NA,NA,NA,0.00684931506849315,43,424,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2002,264,393,57,80.3,NA,NA,NA,0.04568527918781719,65,306,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2003,145,402,16.6,44.5,NA,NA,NA,0.038549801602345383,86,369,316,52,95.32,347.5,264,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2004,175,357,0.12,8.65599999999999,NA,NA,NA,0.040051679586563416,76,305,281,136,50.1,69.95,145,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2005,16,376,63.25,66.9,NA,NA,NA,0.007462686567164179,61,268,315,149,55.94,73.7,166,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2006,54,376,66.19999999999999,70.1,2,100.99971266562459,0,0.02139800285306705,40,296,336,320,48.1,67.65,16,NA,264,271,NA,10,2,1820,466,1240,NA,2,1
2007,NA,320,NA,NA,NA,NA,NA,0.0034602076124567475,20,323,300,246,66,157,54,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2008,NA,394,NA,NA,NA,NA,NA,0.03220046082949306,66,413,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2009,198,373,2.815,20.660000000000014,NA,NA,NA,0.037652952287098605,78,366,295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2010,21,362,68.5,80.5,4,10.400969185047023,0,0.03802281368821293,49,377,313,115,68.28,71,198,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2011,65,374,45.9,48,NA,NA,NA,0.025794252457983825,33,249,341,324,49.8,62.2,17,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
2012,NA,368,NA,NA,NA,NA,NA,0.0072992700729927005,41,358,327,262,73.7,230,65,NA,NA,NA,NA,NA,NA,1820,466,1240,NA,NA,NA
